GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q05397	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q05397	GO:0060396	growth hormone receptor signaling pathway	P
UniProtKB	Q05397	GO:0090303	positive regulation of wound healing	P
UniProtKB	Q05397	GO:1900024	regulation of substrate adhesion-dependent cell spreading	P
UniProtKB	Q05397	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	P
UniProtKB	Q05397	GO:2000811	negative regulation of anoikis	P
UniProtKB	Q05513	GO:0006468	protein phosphorylation	P
UniProtKB	Q05513	GO:0006468	protein phosphorylation	P
UniProtKB	Q05513	GO:0007165	signal transduction	P
UniProtKB	Q05513	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q05513	GO:0030010	establishment of cell polarity	P
UniProtKB	Q05513	GO:0031333	negative regulation of protein-containing complex assembly	P
UniProtKB	Q05513	GO:0032733	positive regulation of interleukin-10 production	P
UniProtKB	Q05513	GO:0032736	positive regulation of interleukin-13 production	P
UniProtKB	Q05513	GO:0032753	positive regulation of interleukin-4 production	P
UniProtKB	Q05513	GO:0032754	positive regulation of interleukin-5 production	P
UniProtKB	Q05513	GO:0035556	intracellular signal transduction	P
UniProtKB	Q05513	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	Q05513	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	P
UniProtKB	Q05513	GO:0045630	positive regulation of T-helper 2 cell differentiation	P
UniProtKB	Q05513	GO:0046627	negative regulation of insulin receptor signaling pathway	P
UniProtKB	Q05513	GO:0046628	positive regulation of insulin receptor signaling pathway	P
UniProtKB	Q05513	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	P
UniProtKB	Q05513	GO:0051092	positive regulation of NF-kappaB transcription factor activity	P
UniProtKB	Q05513	GO:0060291	long-term synaptic potentiation	P
UniProtKB	Q05513	GO:0070374	positive regulation of ERK1 and ERK2 cascade	P
UniProtKB	Q05513	GO:2000463	positive regulation of excitatory postsynaptic potential	P
UniProtKB	Q05513	GO:2000553	positive regulation of T-helper 2 cell cytokine production	P
UniProtKB	Q05655	GO:0006468	protein phosphorylation	P
UniProtKB	Q05655	GO:0006468	protein phosphorylation	P
UniProtKB	Q05655	GO:0006468	protein phosphorylation	P
UniProtKB	Q05655	GO:0006468	protein phosphorylation	P
UniProtKB	Q05655	GO:0006915	apoptotic process	P
UniProtKB	Q05655	GO:0006915	apoptotic process	P
UniProtKB	Q05655	GO:0006974	DNA damage response	P
UniProtKB	Q05655	GO:0007165	signal transduction	P
UniProtKB	Q05655	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	P
UniProtKB	Q05655	GO:0010469	regulation of signaling receptor activity	P
UniProtKB	Q05655	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q05655	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q05655	GO:0023021	termination of signal transduction	P
UniProtKB	Q05655	GO:0030837	negative regulation of actin filament polymerization	P
UniProtKB	Q05655	GO:0032079	positive regulation of endodeoxyribonuclease activity	P
UniProtKB	Q05655	GO:0032091	negative regulation of protein binding	P
UniProtKB	Q05655	GO:0032147	activation of protein kinase activity	P
UniProtKB	Q05655	GO:0032930	positive regulation of superoxide anion generation	P
UniProtKB	Q05655	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	Q05655	GO:0034351	negative regulation of glial cell apoptotic process	P
UniProtKB	Q05655	GO:0034644	cellular response to UV	P
UniProtKB	Q05655	GO:0035307	positive regulation of protein dephosphorylation	P
UniProtKB	Q05655	GO:0035556	intracellular signal transduction	P
UniProtKB	Q05655	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	Q05655	GO:0042119	neutrophil activation	P
UniProtKB	Q05655	GO:0042307	positive regulation of protein import into nucleus	P
UniProtKB	Q05655	GO:0042742	defense response to bacterium	P
UniProtKB	Q05655	GO:0043407	negative regulation of MAP kinase activity	P
UniProtKB	Q05655	GO:0043488	regulation of mRNA stability	P
UniProtKB	Q05655	GO:0043687	post-translational protein modification	P
UniProtKB	Q05655	GO:0046627	negative regulation of insulin receptor signaling pathway	P
UniProtKB	Q05655	GO:0046627	negative regulation of insulin receptor signaling pathway	P
UniProtKB	Q05655	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	Q05655	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	P
UniProtKB	Q05655	GO:0050821	protein stabilization	P
UniProtKB	Q05655	GO:0051490	negative regulation of filopodium assembly	P
UniProtKB	Q05655	GO:0060326	cell chemotaxis	P
UniProtKB	Q05655	GO:0070301	cellular response to hydrogen peroxide	P
UniProtKB	Q05655	GO:0071447	cellular response to hydroperoxide	P
UniProtKB	Q05655	GO:0090331	negative regulation of platelet aggregation	P
UniProtKB	Q05655	GO:0090398	cellular senescence	P
UniProtKB	Q05655	GO:1900163	positive regulation of phospholipid scramblase activity	P
UniProtKB	Q05655	GO:1904385	cellular response to angiotensin	P
UniProtKB	Q05655	GO:2000303	regulation of ceramide biosynthetic process	P
UniProtKB	Q05655	GO:2000304	positive regulation of ceramide biosynthetic process	P
UniProtKB	Q05655	GO:2000753	positive regulation of glucosylceramide catabolic process	P
UniProtKB	Q05655	GO:2000755	positive regulation of sphingomyelin catabolic process	P
UniProtKB	Q06187	GO:0002250	adaptive immune response	P
UniProtKB	Q06187	GO:0002250	adaptive immune response	P
UniProtKB	Q06187	GO:0002721	regulation of B cell cytokine production	P
UniProtKB	Q06187	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	P
UniProtKB	Q06187	GO:0002902	regulation of B cell apoptotic process	P
UniProtKB	Q06187	GO:0006468	protein phosphorylation	P
UniProtKB	Q06187	GO:0007498	mesoderm development	P
UniProtKB	Q06187	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q06187	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q06187	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q06187	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	Q06187	GO:0019722	calcium-mediated signaling	P
UniProtKB	Q06187	GO:0035556	intracellular signal transduction	P
UniProtKB	Q06187	GO:0035556	intracellular signal transduction	P
UniProtKB	Q06187	GO:0035556	intracellular signal transduction	P
UniProtKB	Q06187	GO:0035556	intracellular signal transduction	P
UniProtKB	Q06187	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	Q06187	GO:0042113	B cell activation	P
UniProtKB	Q06187	GO:0045087	innate immune response	P
UniProtKB	Q06187	GO:0045579	positive regulation of B cell differentiation	P
UniProtKB	Q06187	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	Q06187	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	Q06187	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	Q06187	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	Q06187	GO:0051092	positive regulation of NF-kappaB transcription factor activity	P
UniProtKB	Q06187	GO:0097190	apoptotic signaling pathway	P
UniProtKB	Q06187	GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	P
UniProtKB	Q06418	GO:0006909	phagocytosis	P
UniProtKB	Q06418	GO:0007155	cell adhesion	P
UniProtKB	Q06418	GO:0007165	signal transduction	P
UniProtKB	Q06418	GO:0007283	spermatogenesis	P
UniProtKB	Q06418	GO:0007399	nervous system development	P
UniProtKB	Q06418	GO:0016477	cell migration	P
UniProtKB	Q06418	GO:0021885	forebrain cell migration	P
UniProtKB	Q06418	GO:0030168	platelet activation	P
UniProtKB	Q06418	GO:0032940	secretion by cell	P
UniProtKB	Q06418	GO:0034122	negative regulation of toll-like receptor signaling pathway	P
UniProtKB	Q06418	GO:0034446	substrate adhesion-dependent cell spreading	P
UniProtKB	Q06418	GO:0042698	ovulation cycle	P
UniProtKB	Q06418	GO:0043277	apoptotic cell clearance	P
UniProtKB	Q06418	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q06418	GO:0043524	negative regulation of neuron apoptotic process	P
UniProtKB	Q06418	GO:0045824	negative regulation of innate immune response	P
UniProtKB	Q06418	GO:0046777	protein autophosphorylation	P
UniProtKB	Q06418	GO:0046777	protein autophosphorylation	P
UniProtKB	Q06418	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	Q06418	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q06418	GO:0070050	neuron cellular homeostasis	P
UniProtKB	Q06418	GO:0070527	platelet aggregation	P
UniProtKB	Q06418	GO:0070527	platelet aggregation	P
UniProtKB	Q06418	GO:1903902	positive regulation of viral life cycle	P
UniProtKB	Q07912	GO:0007166	cell surface receptor signaling pathway	P
UniProtKB	Q07912	GO:0007264	small GTPase-mediated signal transduction	P
UniProtKB	Q07912	GO:0016310	phosphorylation	P
UniProtKB	Q07912	GO:0016310	phosphorylation	P
UniProtKB	Q07912	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	P
UniProtKB	Q07912	GO:2000369	regulation of clathrin-dependent endocytosis	P
UniProtKB	Q08881	GO:0001819	positive regulation of cytokine production	P
UniProtKB	Q08881	GO:0001865	NK T cell differentiation	P
UniProtKB	Q08881	GO:0002250	adaptive immune response	P
UniProtKB	Q08881	GO:0002250	adaptive immune response	P
UniProtKB	Q08881	GO:0006968	cellular defense response	P
UniProtKB	Q08881	GO:0007165	signal transduction	P
UniProtKB	Q08881	GO:0007202	activation of phospholipase C activity	P
UniProtKB	Q08881	GO:0042110	T cell activation	P
UniProtKB	Q08881	GO:0046629	gamma-delta T cell activation	P
UniProtKB	Q08881	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	Q08881	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	Q08881	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	Q12851	GO:0006468	protein phosphorylation	P
UniProtKB	Q12851	GO:0006955	immune response	P
UniProtKB	Q12851	GO:0007254	JNK cascade	P
UniProtKB	Q12851	GO:0035556	intracellular signal transduction	P
UniProtKB	Q12851	GO:0035556	intracellular signal transduction	P
UniProtKB	Q12851	GO:0043507	positive regulation of JUN kinase activity	P
UniProtKB	Q12851	GO:0046330	positive regulation of JNK cascade	P
UniProtKB	Q12866	GO:0006468	protein phosphorylation	P
UniProtKB	Q12866	GO:0006909	phagocytosis	P
UniProtKB	Q12866	GO:0006909	phagocytosis	P
UniProtKB	Q12866	GO:0007166	cell surface receptor signaling pathway	P
UniProtKB	Q12866	GO:0007267	cell-cell signaling	P
UniProtKB	Q12866	GO:0007399	nervous system development	P
UniProtKB	Q12866	GO:0016477	cell migration	P
UniProtKB	Q12866	GO:0050766	positive regulation of phagocytosis	P
UniProtKB	Q12866	GO:2000107	negative regulation of leukocyte apoptotic process	P
UniProtKB	Q13131	GO:1905691	lipid droplet disassembly	P
UniProtKB	Q13131	GO:0001666	response to hypoxia	P
UniProtKB	Q13131	GO:0006468	protein phosphorylation	P
UniProtKB	Q13131	GO:0006468	protein phosphorylation	P
UniProtKB	Q13131	GO:0007165	signal transduction	P
UniProtKB	Q13131	GO:0008610	lipid biosynthetic process	P
UniProtKB	Q13131	GO:0010332	response to gamma radiation	P
UniProtKB	Q13131	GO:0010508	positive regulation of autophagy	P
UniProtKB	Q13131	GO:0010508	positive regulation of autophagy	P
UniProtKB	Q13131	GO:0010508	positive regulation of autophagy	P
UniProtKB	Q13131	GO:0010508	positive regulation of autophagy	P
UniProtKB	Q13131	GO:0010628	positive regulation of gene expression	P
UniProtKB	Q13131	GO:0010629	negative regulation of gene expression	P
UniProtKB	Q13131	GO:0031669	cellular response to nutrient levels	P
UniProtKB	Q13131	GO:0031669	cellular response to nutrient levels	P
UniProtKB	Q13131	GO:0031669	cellular response to nutrient levels	P
UniProtKB	Q13131	GO:0031669	cellular response to nutrient levels	P
UniProtKB	Q13131	GO:0032007	negative regulation of TOR signaling	P
UniProtKB	Q13131	GO:0032007	negative regulation of TOR signaling	P
UniProtKB	Q13131	GO:0034599	cellular response to oxidative stress	P
UniProtKB	Q13131	GO:0042149	cellular response to glucose starvation	P
UniProtKB	Q13131	GO:0042149	cellular response to glucose starvation	P
UniProtKB	Q13131	GO:0042149	cellular response to glucose starvation	P
UniProtKB	Q13131	GO:0042149	cellular response to glucose starvation	P
UniProtKB	Q13131	GO:0042149	cellular response to glucose starvation	P
UniProtKB	Q13131	GO:0042593	glucose homeostasis	P
UniProtKB	Q13131	GO:0042752	regulation of circadian rhythm	P
UniProtKB	Q13131	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	Q13131	GO:0045542	positive regulation of cholesterol biosynthetic process	P
UniProtKB	Q13131	GO:0045821	positive regulation of glycolytic process	P
UniProtKB	Q13131	GO:0045893	positive regulation of DNA-templated transcription	P
UniProtKB	Q13131	GO:0046318	negative regulation of glucosylceramide biosynthetic process	P
UniProtKB	Q13131	GO:0050995	negative regulation of lipid catabolic process	P
UniProtKB	Q13131	GO:0055089	fatty acid homeostasis	P
UniProtKB	Q13131	GO:0061744	motor behavior	P
UniProtKB	Q13131	GO:0061762	CAMKK-AMPK signaling cascade	P
UniProtKB	Q13131	GO:0061762	CAMKK-AMPK signaling cascade	P
UniProtKB	Q13131	GO:0061762	CAMKK-AMPK signaling cascade	P
UniProtKB	Q13131	GO:0070050	neuron cellular homeostasis	P
UniProtKB	Q13131	GO:0070507	regulation of microtubule cytoskeleton organization	P
UniProtKB	Q13131	GO:0071277	cellular response to calcium ion	P
UniProtKB	Q13131	GO:0071333	cellular response to glucose stimulus	P
UniProtKB	Q13131	GO:0097009	energy homeostasis	P
UniProtKB	Q13131	GO:0097009	energy homeostasis	P
UniProtKB	Q13131	GO:1903829	positive regulation of protein localization	P
UniProtKB	Q13131	GO:1903944	negative regulation of hepatocyte apoptotic process	P
UniProtKB	Q13131	GO:1904179	positive regulation of adipose tissue development	P
UniProtKB	Q13131	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	Q13131	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	Q13131	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	Q13131	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	Q13131	GO:1904428	negative regulation of tubulin deacetylation	P
UniProtKB	Q13131	GO:1990044	protein localization to lipid droplet	P
UniProtKB	Q13131	GO:2000758	positive regulation of peptidyl-lysine acetylation	P
UniProtKB	Q13153	GO:0000165	MAPK cascade	P
UniProtKB	Q13153	GO:0016477	cell migration	P
UniProtKB	Q13153	GO:0030036	actin cytoskeleton organization	P
UniProtKB	Q13153	GO:0001934	positive regulation of protein phosphorylation	P
UniProtKB	Q13153	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	Q13153	GO:0006338	chromatin remodeling	P
UniProtKB	Q13153	GO:0006468	protein phosphorylation	P
UniProtKB	Q13153	GO:0006468	protein phosphorylation	P
UniProtKB	Q13153	GO:0006974	DNA damage response	P
UniProtKB	Q13153	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	Q13153	GO:0016310	phosphorylation	P
UniProtKB	Q13153	GO:0030036	actin cytoskeleton organization	P
UniProtKB	Q13153	GO:0030036	actin cytoskeleton organization	P
UniProtKB	Q13153	GO:0030335	positive regulation of cell migration	P
UniProtKB	Q13153	GO:0031116	positive regulation of microtubule polymerization	P
UniProtKB	Q13153	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	Q13153	GO:0033138	positive regulation of peptidyl-serine phosphorylation	P
UniProtKB	Q13153	GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	P
UniProtKB	Q13153	GO:0035556	intracellular signal transduction	P
UniProtKB	Q13153	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	Q13153	GO:0042060	wound healing	P
UniProtKB	Q13153	GO:0043408	regulation of MAPK cascade	P
UniProtKB	Q13153	GO:0043507	positive regulation of JUN kinase activity	P
UniProtKB	Q13153	GO:0046777	protein autophosphorylation	P
UniProtKB	Q13153	GO:0048012	hepatocyte growth factor receptor signaling pathway	P
UniProtKB	Q13153	GO:0048013	ephrin receptor signaling pathway	P
UniProtKB	Q13153	GO:0048754	branching morphogenesis of an epithelial tube	P
UniProtKB	Q13153	GO:0048812	neuron projection morphogenesis	P
UniProtKB	Q13153	GO:0050770	regulation of axonogenesis	P
UniProtKB	Q13153	GO:0051496	positive regulation of stress fiber assembly	P
UniProtKB	Q13153	GO:0060244	negative regulation of cell proliferation involved in contact inhibition	P
UniProtKB	Q13153	GO:0090063	positive regulation of microtubule nucleation	P
UniProtKB	Q13153	GO:1903608	protein localization to cytoplasmic stress granule	P
UniProtKB	Q13177	GO:0006468	protein phosphorylation	P
UniProtKB	Q13177	GO:0046777	protein autophosphorylation	P
UniProtKB	Q13177	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	Q13177	GO:0006468	protein phosphorylation	P
UniProtKB	Q13177	GO:0006469	negative regulation of protein kinase activity	P
UniProtKB	Q13177	GO:0007165	signal transduction	P
UniProtKB	Q13177	GO:0016310	phosphorylation	P
UniProtKB	Q13177	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q13177	GO:0034333	adherens junction assembly	P
UniProtKB	Q13177	GO:0035556	intracellular signal transduction	P
UniProtKB	Q13177	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	Q13177	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	Q13177	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	Q13177	GO:0043408	regulation of MAPK cascade	P
UniProtKB	Q13177	GO:0048010	vascular endothelial growth factor receptor signaling pathway	P
UniProtKB	Q13177	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	P
UniProtKB	Q13177	GO:0050770	regulation of axonogenesis	P
UniProtKB	Q13177	GO:0051493	regulation of cytoskeleton organization	P
UniProtKB	Q13177	GO:0051497	negative regulation of stress fiber assembly	P
UniProtKB	Q13177	GO:0070830	bicellular tight junction assembly	P
UniProtKB	Q13177	GO:0150105	protein localization to cell-cell junction	P
UniProtKB	Q13177	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	P
UniProtKB	Q13177	GO:2001271	negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	P
UniProtKB	Q13188	GO:0032092	positive regulation of protein binding	P
UniProtKB	Q13188	GO:0050821	protein stabilization	P
UniProtKB	Q13188	GO:0051091	positive regulation of DNA-binding transcription factor activity	P
UniProtKB	Q13188	GO:0006468	protein phosphorylation	P
UniProtKB	Q13188	GO:0006468	protein phosphorylation	P
UniProtKB	Q13188	GO:0006606	protein import into nucleus	P
UniProtKB	Q13188	GO:0006915	apoptotic process	P
UniProtKB	Q13188	GO:0035329	hippo signaling	P
UniProtKB	Q13188	GO:0035329	hippo signaling	P
UniProtKB	Q13188	GO:0035329	hippo signaling	P
UniProtKB	Q13188	GO:0035329	hippo signaling	P
UniProtKB	Q13188	GO:0035329	hippo signaling	P
UniProtKB	Q13188	GO:0035329	hippo signaling	P
UniProtKB	Q13188	GO:0035556	intracellular signal transduction	P
UniProtKB	Q13188	GO:0035556	intracellular signal transduction	P
UniProtKB	Q13188	GO:0043065	positive regulation of apoptotic process	P
UniProtKB	Q13188	GO:0043408	regulation of MAPK cascade	P
UniProtKB	Q13188	GO:0071539	protein localization to centrosome	P
UniProtKB	Q13188	GO:0090090	negative regulation of canonical Wnt signaling pathway	P
UniProtKB	Q13237	GO:0006468	protein phosphorylation	P
UniProtKB	Q13237	GO:0006468	protein phosphorylation	P
UniProtKB	Q13237	GO:0006468	protein phosphorylation	P
UniProtKB	Q13237	GO:0007165	signal transduction	P
UniProtKB	Q13237	GO:0007165	signal transduction	P
UniProtKB	Q13237	GO:0010737	protein kinase A signaling	P
UniProtKB	Q13237	GO:0046146	tetrahydrobiopterin metabolic process	P
UniProtKB	Q13464	GO:0000281	mitotic cytokinesis	P
UniProtKB	Q13464	GO:0001837	epithelial to mesenchymal transition	P
UniProtKB	Q13464	GO:0003180	aortic valve morphogenesis	P
UniProtKB	Q13464	GO:0006468	protein phosphorylation	P
UniProtKB	Q13464	GO:0006468	protein phosphorylation	P
UniProtKB	Q13464	GO:0006939	smooth muscle contraction	P
UniProtKB	Q13464	GO:0007159	leukocyte cell-cell adhesion	P
UniProtKB	Q13464	GO:0007165	signal transduction	P
UniProtKB	Q13464	GO:0007249	canonical NF-kappaB signal transduction	P
UniProtKB	Q13464	GO:0007266	Rho protein signal transduction	P
UniProtKB	Q13464	GO:0007266	Rho protein signal transduction	P
UniProtKB	Q13464	GO:0007266	Rho protein signal transduction	P
UniProtKB	Q13464	GO:0010508	positive regulation of autophagy	P
UniProtKB	Q13464	GO:0010613	positive regulation of cardiac muscle hypertrophy	P
UniProtKB	Q13464	GO:0010628	positive regulation of gene expression	P
UniProtKB	Q13464	GO:0010628	positive regulation of gene expression	P
UniProtKB	Q13464	GO:0010628	positive regulation of gene expression	P
UniProtKB	Q13464	GO:0010922	positive regulation of phosphatase activity	P
UniProtKB	Q13464	GO:0016525	negative regulation of angiogenesis	P
UniProtKB	Q13464	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q13464	GO:0022614	membrane to membrane docking	P
UniProtKB	Q13464	GO:0030036	actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0030036	actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0030155	regulation of cell adhesion	P
UniProtKB	Q13464	GO:0030334	regulation of cell migration	P
UniProtKB	Q13464	GO:0030866	cortical actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0030866	cortical actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0030866	cortical actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0031032	actomyosin structure organization	P
UniProtKB	Q13464	GO:0031175	neuron projection development	P
UniProtKB	Q13464	GO:0032091	negative regulation of protein binding	P
UniProtKB	Q13464	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	Q13464	GO:0035306	positive regulation of dephosphorylation	P
UniProtKB	Q13464	GO:0035509	negative regulation of myosin-light-chain-phosphatase activity	P
UniProtKB	Q13464	GO:0035509	negative regulation of myosin-light-chain-phosphatase activity	P
UniProtKB	Q13464	GO:0042326	negative regulation of phosphorylation	P
UniProtKB	Q13464	GO:0043410	positive regulation of MAPK cascade	P
UniProtKB	Q13464	GO:0045616	regulation of keratinocyte differentiation	P
UniProtKB	Q13464	GO:0045664	regulation of neuron differentiation	P
UniProtKB	Q13464	GO:0048598	embryonic morphogenesis	P
UniProtKB	Q13464	GO:0050900	leukocyte migration	P
UniProtKB	Q13464	GO:0050901	leukocyte tethering or rolling	P
UniProtKB	Q13464	GO:0051045	negative regulation of membrane protein ectodomain proteolysis	P
UniProtKB	Q13464	GO:0051451	myoblast migration	P
UniProtKB	Q13464	GO:0051492	regulation of stress fiber assembly	P
UniProtKB	Q13464	GO:0051893	regulation of focal adhesion assembly	P
UniProtKB	Q13464	GO:0051894	positive regulation of focal adhesion assembly	P
UniProtKB	Q13464	GO:0061157	mRNA destabilization	P
UniProtKB	Q13464	GO:0070168	negative regulation of biomineral tissue development	P
UniProtKB	Q13464	GO:0070507	regulation of microtubule cytoskeleton organization	P
UniProtKB	Q13464	GO:0071559	response to transforming growth factor beta	P
UniProtKB	Q13464	GO:0072659	protein localization to plasma membrane	P
UniProtKB	Q13464	GO:0072659	protein localization to plasma membrane	P
UniProtKB	Q13464	GO:0090521	podocyte cell migration	P
UniProtKB	Q13464	GO:0097746	blood vessel diameter maintenance	P
UniProtKB	Q13464	GO:0110061	regulation of angiotensin-activated signaling pathway	P
UniProtKB	Q13464	GO:0140058	neuron projection arborization	P
UniProtKB	Q13464	GO:1900223	positive regulation of amyloid-beta clearance	P
UniProtKB	Q13464	GO:1900242	regulation of synaptic vesicle endocytosis	P
UniProtKB	Q13464	GO:1901888	regulation of cell junction assembly	P
UniProtKB	Q13464	GO:1902430	negative regulation of amyloid-beta formation	P
UniProtKB	Q13464	GO:1902430	negative regulation of amyloid-beta formation	P
UniProtKB	Q13464	GO:1902992	negative regulation of amyloid precursor protein catabolic process	P
UniProtKB	Q13464	GO:1902992	negative regulation of amyloid precursor protein catabolic process	P
UniProtKB	Q13464	GO:1903140	regulation of establishment of endothelial barrier	P
UniProtKB	Q13464	GO:1903140	regulation of establishment of endothelial barrier	P
UniProtKB	Q13464	GO:1903347	negative regulation of bicellular tight junction assembly	P
UniProtKB	Q13464	GO:1905205	positive regulation of connective tissue replacement	P
UniProtKB	Q13464	GO:1990776	response to angiotensin	P
UniProtKB	Q13464	GO:2000114	regulation of establishment of cell polarity	P
UniProtKB	Q13464	GO:2000145	regulation of cell motility	P
UniProtKB	Q13554	GO:0006468	protein phosphorylation	P
UniProtKB	Q13554	GO:0007165	signal transduction	P
UniProtKB	Q13554	GO:0010976	positive regulation of neuron projection development	P
UniProtKB	Q13554	GO:0014733	regulation of skeletal muscle adaptation	P
UniProtKB	Q13554	GO:0046777	protein autophosphorylation	P
UniProtKB	Q13554	GO:0048169	regulation of long-term neuronal synaptic plasticity	P
UniProtKB	Q13554	GO:0051823	regulation of synapse structural plasticity	P
UniProtKB	Q13554	GO:0051924	regulation of calcium ion transport	P
UniProtKB	Q13554	GO:0060998	regulation of dendritic spine development	P
UniProtKB	Q13554	GO:0061003	positive regulation of dendritic spine morphogenesis	P
UniProtKB	Q13554	GO:0090129	positive regulation of synapse maturation	P
UniProtKB	Q13554	GO:2001222	regulation of neuron migration	P
UniProtKB	Q13555	GO:0010975	regulation of neuron projection development	P
UniProtKB	Q13555	GO:0014733	regulation of skeletal muscle adaptation	P
UniProtKB	Q13555	GO:0030073	insulin secretion	P
UniProtKB	Q13555	GO:0051924	regulation of calcium ion transport	P
UniProtKB	Q13557	GO:0001558	regulation of cell growth	P
UniProtKB	Q13557	GO:0002026	regulation of the force of heart contraction	P
UniProtKB	Q13557	GO:0003254	regulation of membrane depolarization	P
UniProtKB	Q13557	GO:0006357	regulation of transcription by RNA polymerase II	P
UniProtKB	Q13557	GO:0006468	protein phosphorylation	P
UniProtKB	Q13557	GO:0006468	protein phosphorylation	P
UniProtKB	Q13557	GO:0008016	regulation of heart contraction	P
UniProtKB	Q13557	GO:0010613	positive regulation of cardiac muscle hypertrophy	P
UniProtKB	Q13557	GO:0010649	regulation of cell communication by electrical coupling	P
UniProtKB	Q13557	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	P
UniProtKB	Q13557	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	P
UniProtKB	Q13557	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	P
UniProtKB	Q13557	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	P
UniProtKB	Q13557	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q13557	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q13557	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q13557	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q13557	GO:0032469	endoplasmic reticulum calcium ion homeostasis	P
UniProtKB	Q13557	GO:0046777	protein autophosphorylation	P
UniProtKB	Q13557	GO:0055119	relaxation of cardiac muscle	P
UniProtKB	Q13557	GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	P
UniProtKB	Q13557	GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	P
UniProtKB	Q13557	GO:0060341	regulation of cellular localization	P
