From src:'2'	To src:'22'
DB07083	25271577
DB12644	16041426
DB09531	9639
DB14081	11954171
DB13261	72734323
DB07328	11840913
DB03337	444581
DB08964	5282237
DB06405	428573
DB15694	25267009
DB00556	6432
DB03657	445722
DB13225	9419
DB00797	5504
DB12021	46926350
DB07660	5288067
DB00932	54682461
DB12764	15604015
DB01697	440950
DB04306	446245
DB12122	9914857
DB01186	47811
DB07085	16221501
DB11610	688009
DB07474	135530418
DB03364	448878
DB01972	135398631
DB08426	445481
DB07447	11302
DB16860	2346
DB15942	17457
DB12063	11394238
DB06403	6918493
DB03601	114829
DB08792	11367
DB15114	3035000
DB09267	46782942
DB09267	6918182
DB11736	11465695
DB03811	137349533
DB03811	6950298
DB08082	233979
DB01502	62370
DB01463	14584
DB04127	447568
DB07795	5281614
DB11800	9911830
DB13537	20055283
DB15435	118196485
DB01421	165580
DB11278	64782
DB11676	10445549
DB02229	131704197
DB11190	452306
DB04411	445896
DB01030	60700
DB04568	448820
DB08849	78246121
DB08849	4498
DB00445	41867
DB01702	547
DB13992	71105
DB07419	24892822
DB03116	5289376
DB13737	5838
DB12223	65108
DB11952	50905713
DB07595	5327130
DB08651	46937170
DB00602	9812710
DB13065	44251605
DB08607	9824580
DB02337	446994
DB17384	137279257
DB13644	667493
DB03931	135450902
DB13677	2569
DB06985	25138295
DB04768	5327150
DB02069	4290
DB00597	24838311
DB00597	44144429
DB00597	60714
DB03696	246983
DB00756	3598
DB03170	444485
DB03298	12793
DB01656	449193
DB06124	71587904
DB18100	133082733
DB12564	9828310
DB15366	121596688
DB09027	67505836
DB00812	4781
DB04391	444346
DB01881	447583
DB06762	4826
DB15978	10646
DB01948	447725
DB03187	5289084
DB01149	4449
DB07916	5288581
DB15026	24836820
DB07032	656936
DB13729	2536
DB04794	2378
DB12879	6419718
DB00985	10660
DB11966	46700744
DB01828	6329
DB02329	636403
DB04818	3748
DB11378	21651
DB07500	5321765
DB03523	57030
DB04093	8186
DB07131	25134248
DB09292	9811834
DB07299	6857702
DB04783	46937020
DB08767	241868
DB16906	126752383
DB07970	24875320
DB13325	9571044
DB06756	247
DB06756	153685059
DB04206	7000164
DB04206	7000165
DB06597	6918339
DB04608	4369491
DB04040	5287447
DB16050	90052320
DB03264	165436
DB12853	54575171
DB09039	23652731
DB04084	2758978
DB01662	17754112
DB14746	10893439
DB02641	136449
DB00762	60838
DB12934	11607299
DB07987	4369082
DB12598	4413
DB08035	11522441
DB14589	14231
DB09193	15657209
DB06932	17754396
DB04583	5287459
DB14232	69046
DB02859	5281897
DB06797	6151
DB00403	16129675
DB08128	46937127
DB14546	1117
DB04291	40634452
DB04291	36143
DB01488	6089
DB15668	18709950
DB15266	25161177
DB02525	448963
DB12798	45275554
DB00562	2343
DB16165	60150535
DB14099	65146
DB03024	5288557
DB12088	6918265
DB02873	4630909
DB09184	11186829
DB04139	1865
DB03761	8642
DB17240	44566777
DB12323	16063245
DB04594	181976
DB04938	3036505
DB13529	17507
DB06445	4282
DB02237	123966
DB07700	11987804
DB03723	121966
DB16776	135419190
DB06087	56842195
DB12361	9801640
DB09140	977
DB13967	77074
DB13967	101272215
DB13855	5337997
DB11342	9989226
DB07836	46937097
DB12604	36119
DB04346	448719
DB07451	445332
DB02875	447502
DB12325	53358942
DB00210	60164
DB07068	6914660
DB08619	119202
DB13598	3283
DB13934	44137686
DB03641	449098
DB03725	135398731
DB11893	46883536
DB08231	11005
DB15902	68819
DB02264	444390
DB13853	2194
DB07407	776315
DB11558	1140
DB14028	2997
DB07381	445144
DB12729	25134326
DB09195	20055414
DB01778	95034
DB18039	155210486
DB02561	6992107
DB04585	657085
DB08998	28876
DB08534	21066096
DB02418	220010
DB01542	32938
DB14479	12114682
DB00276	2179
DB00678	3961
DB08199	15942661
DB00405	16960
DB01638	5780
DB08809	6597
DB01236	5206
DB16022	7066
DB13879	66828839
DB02523	49866595
DB00738	4735
DB03329	2723698
DB16163	198695
DB06968	16122577
DB02761	165331
DB02761	45266695
DB00642	135410875
DB04785	54708748
DB16826	135565923
DB12529	946
DB17300	10045387
DB13323	6575
DB01578	20056604
DB06169	2929
DB02024	107
DB08460	16045418
DB13088	9893171
DB08734	121750
DB01742	449120
DB14666	5364783
DB12967	5351154
DB12855	455041
DB04473	439554
DB13604	36054
DB02723	5326608
DB02723	5496635
DB02723	446573
DB00538	444013
DB00538	6435809
DB03237	5288442
DB07626	23653533
DB08647	444705
DB08033	16122638
DB13361	30966
DB07228	23657800
DB08674	23646577
DB03859	444809
DB16262	121250885
DB13814	71447
DB02398	447733
DB00983	3410
DB14135	24341
DB13798	449224
DB05936	11270783
DB01908	5287515
DB03525	5287550
DB04459	1609
DB16397	5714038
DB11758	11285792
DB04095	135488881
DB11424	71777
DB05552	10427712
DB18184	154648184
DB13046	100299
DB16921	970
DB12728	91694
DB02595	101059193
DB02595	5287797
DB01779	2526
DB12454	16061448
DB15586	4696
DB03784	5353370
DB18038	9804984
DB12340	24978538
DB17223	390521
DB02419	104406
DB08999	7608
DB01211	84029
DB08270	46937137
DB00282	4674
DB00282	44400012
DB04221	16958
DB08198	15942673
DB00679	5452
DB08808	2475
DB01639	5168640
DB08287	11840970
DB06727	644020
DB04263	123865
DB09062	71141
DB03083	5288600
DB03740	82313
DB16963	135533475
DB16963	10853239
DB16963	10064708
DB07337	448533
DB12384	6712744
DB13878	58031952
DB00739	443387
DB00739	40473404
DB11573	71586946
DB17261	24989762
DB09123	68861
DB15345	119057475
DB01753	49867432
DB05590	9963057
DB11825	59509752
DB14815	441921
DB11903	10253143
DB03793	20144841
DB03793	243
DB00653	24083
DB00653	522565
DB08618	644013
DB07069	450268
DB01375	10246924
DB00335	2249
DB13599	68199
DB15102	86705695
DB01054	4507
DB04524	644066
DB12393	208953
DB01514	14708
DB13134	131704324
DB13415	5917
DB03094	49866408
DB15057	11169170
DB14029	44404226
DB03858	17753922
DB05790	5311449
DB01013	32798
DB04023	135398576
DB01553	2816
DB03593	135398701
DB02399	445052
DB02660	9578243
DB01898	9898908
DB17021	46907787
DB04162	446835
DB04388	193305
DB04388	49791979
DB01714	164795
DB01108	656583
DB01909	444913
DB04724	5326914
DB13799	10630
DB17063	121926
DB04458	145994597
DB14935	70798655
DB00183	9853654
DB18250	24853505
DB02474	447137
DB11759	16720766
DB15096	15479177
DB06235	123964
DB02447	445718
DB03281	17753954
DB04061	12192007
DB00614	5323714
DB02085	535
DB02085	6971063
DB00804	3042
DB03584	445564
DB06969	25210273
DB12528	5463075
DB01579	30487
DB02795	7478
DB18125	11539477
DB11633	6918485
DB15203	11616111
DB13089	10114
DB11485	6328657
DB00466	31304
DB12167	57519748
DB06527	6991996
DB06527	1646
DB13842	83435
DB13395	122553
DB00539	3005573
DB11773	53477157
DB03540	449588
DB00194	21704
DB07229	447492
DB07298	5327045
DB18062	92045019
DB16106	46214930
DB07170	15991535
DB07696	46937089
DB00924	2895
DB02793	5460580
DB15205	216208
DB04609	448069
DB12415	11188409
DB09038	11949646
DB02094	2671
DB01446	9287
DB13393	10219
DB11775	25227462
DB16896	6918612
DB12134	25101874
DB07187	6420118
DB06844	1712
DB03419	1174
DB01015	5329
DB06877	1473242
DB07116	46937051
DB17992	76959255
DB01555	22308
DB03595	447514
DB13454	5362460
DB12046	10459564
DB13728	9846332
DB12200	11494412
DB13340	6604413
DB02784	49866981
DB17737	42609849
DB13384	25382
DB12878	9859632
DB02740	8617
DB01829	165363
DB04819	4098
DB17065	11528435
DB15410	184820
DB14933	439924
DB11379	31343
DB00185	25137844
DB06233	11520894
DB07931	192197
DB06880	11840904
DB02083	6971056
DB02083	673
DB08441	9952008
DB14854	44511587
DB15343	135390910
DB09250	5929
DB01755	446595
DB16239	46943432
DB14098	73415824
DB07811	10089048
DB04138	5287756
DB11823	182137
DB17537	7067508
DB17537	136380633
DB17537	9087
DB11905	465951
DB05456	6449792
DB03795	38
DB00655	5870
DB13528	5284533
DB01373	5460341
DB00333	4095
DB11861	25167017
DB12395	65856
DB02540	135460967
DB17150	160028
DB13413	102669
DB13167	30951
DB03660	134497
DB03660	6950455
DB03399	4474585
DB02593	5287417
DB04874	6918325
DB04874	177358
DB04874	44361928
DB04847	11256664
DB07657	131505
DB02858	1475
DB01359	37464
DB08129	36688409
DB03447	444053
DB07364	448912
DB04265	445063
DB15669	117604931
DB01489	37367
DB03085	3698251
DB03085	757
DB02281	447199
DB08928	8414
DB16857	8180
DB16191	46851625
DB07601	135566415
DB16965	46236251
DB06420	115212
DB11575	44603531
DB09125	13344
DB12799	6450806
DB16227	204056
DB07024	15942652
DB08076	2766552
DB15914	5281235
DB14763	9049
DB12300	7114
DB01917	1045
DB13240	441853
DB07761	445951
DB13006	91810664
DB05959	11483754
DB04436	643330
DB04436	6926992
DB02626	5289135
DB02626	46936441
DB11279	12450
DB11682	91617630
DB02228	7191874
DB05462	4369566
DB12471	46871657
DB08981	3335
DB07723	181137
DB03700	90624
DB03700	6971050
DB11990	71587773
DB14064	71225
DB13284	4165
DB13950	5311501
DB03836	7950
DB04569	7708
DB06333	9917968
DB08848	40468028
DB08848	3532
DB14645	61437
DB08550	123920
DB01071	4066
DB11943	487101
DB07398	673481
DB13581	24892842
DB00132	5280934
DB16535	21116251
DB15305	118513932
DB05973	135494187
DB15041	44473425
DB08137	24864078
DB01172	6032
DB01986	285553
DB00420	4926
DB18097	6918391
DB02068	449593
DB03970	447998
DB08750	24894149
DB16408	129138801
DB07875	11979006
DB13612	21975
DB13612	46783786
DB03299	448582
DB02451	155448
DB16735	122536283
DB06924	24768537
DB01259	208908
DB13781	155774
DB16067	71270546
DB02381	446124
DB02381	26248652
DB04365	2230
DB07264	135449326
DB15979	3627
DB02407	4564
DB01949	445856
DB18516	86670193
DB03987	447022
DB01148	3354
DB09477	5462501
DB03916	656967
DB16339	42630569
DB07418	255
DB09350	5794
DB01273	170361
DB07561	54727985
DB00844	5311304
DB03032	443115
DB00877	5284616
DB00880	2720
DB08872	9883933
DB01837	6971051
DB01837	99478
DB03500	17085
DB11468	656958
DB12295	11627443
DB15953	8221
DB00233	4649
DB13091	42262
DB14521	104755
DB06185	135409409
DB11511	56206
DB11511	40473223
DB09480	156375
DB04769	5289247
DB12581	25080293
DB15245	91885568
DB07859	11175137
DB04649	5287847
DB01275	3637
DB08316	3137930
DB16146	16133805
DB16146	91928823
DB16146	101600082
DB16146	44298303
DB07525	24180722
DB06614	154234
DB12293	4450
DB01406	28417
DB15955	5282199
DB00235	4197
DB01864	135398675
DB13300	71392
DB07873	4395717
DB08522	5171
DB12006	66550890
DB16733	132207249
DB08370	40599451
DB08370	5289112
DB00168	134601
DB00168	6992066
DB00382	1935
DB04321	446896
DB08457	5327076
DB00969	2099
DB06804	72385
DB09097	3086401
DB08401	16741209
DB00452	8378
DB02836	135460989
DB06194	11396600
DB08387	11581936
DB03228	126690
DB16034	57524523
DB13471	6445230
DB03626	4469805
DB00527	3025
DB07237	44129624
DB12284	46832368
DB02700	5288374
DB08722	5289564
DB06282	1549000
DB06282	28145931
DB02032	688267
DB08496	54684598
DB02916	97576
DB09056	54260
DB14176	7180
DB14982	53262401
DB09516	9015
DB12192	21133161
DB12802	72435
DB06739	2449
DB11255	151932
DB11255	56840998
DB01627	3000540
DB04617	5287586
DB02131	5478865
DB07329	445651
DB02500	1855
DB08164	16058650
DB12091	23982
DB00727	4510
DB15624	11837140
DB03451	5288670
DB16189	136022209
DB09322	24424
DB12781	9889200
DB14765	11315474
DB02970	15759
DB03068	100016
DB04807	6102810
DB04686	49866928
DB16841	39065
DB14110	7896
DB02299	445032
DB09570	25183872
DB12612	52938427
DB01491	13331
DB04851	3037617
DB18444	135390719
DB07641	3492020
DB04197	5287648
DB11432	65452
DB02987	17754220
DB02987	36688842
DB03381	984
DB03407	3505109
DB06335	11243969
DB14037	73412
DB14643	63019
DB11248	443445
DB11248	452949
DB04762	4369489
DB02615	449209
DB05676	11561674
DB00206	5770
DB15117	656612
DB11958	11234052
DB05800	69532
DB01435	2206
DB00608	2719
DB03039	446239
DB11159	139064299
DB11159	139047331
DB11159	139064298
DB11159	14804
DB15463	117947097
DB01683	135659061
DB01683	443119
DB16332	9805950
DB04124	135509117
DB00783	5757
DB01114	2725
DB01708	5881
DB13534	219095
DB07350	10379137
DB13231	13144
DB13231	521805
DB09418	516900
DB09418	24505
DB01942	18971002
DB01942	284
DB16285	76900653
DB07444	6540255
DB07477	3332
DB08598	3000237
DB08934	45375808
DB03367	448942
DB02195	5288238
DB06768	10129918
DB06768	62358
DB02961	19233
DB15186	57384863
DB00818	4943
DB09561	86769358
DB09561	14754
DB02923	254
DB00794	4909
DB03654	17754128
DB02805	6915836
DB01252	121891
DB13619	70687267
DB07480	1757
DB12767	3082054
DB05143	6918546
DB03292	446873
DB01694	439655
DB03613	446968
DB15149	71621331
DB08798	12894
DB15948	80278
DB15881	194702
DB01978	131704185
DB03184	5289579
DB12929	24771368
DB12128	11526696
DB01366	688563
DB01179	10607
DB00139	1110
DB00139	21952380
DB03140	312183
DB00594	16231
DB00938	5152
DB12567	15984937
DB08814	9458
DB06127	11688894
DB03193	139057051
DB03193	5281
DB09398	10197600
DB16620	135434845
DB08604	5564
DB02334	443250
DB04562	14925
DB13674	38072
DB08361	11493841
DB00291	2708
DB14860	56960363
DB11272	56843908
DB01153	65863
DB11689	10127622
DB08323	16122585
DB03925	46936829
DB13460	68671
DB06306	11955716
DB07820	3457
DB03803	445309
DB00583	10917
DB03195	447405
DB03961	126747
DB04738	4369034
DB12231	5392
DB04405	448384
DB13035	135413565
DB07516	17749729
DB07056	11545694
DB02367	5287415
DB16081	59394698
DB01155	9571107
DB08325	2856
DB02292	5287541
DB12619	6918494
DB13767	6918191
DB04276	5288145
DB17750	9932595
DB04678	5288910
DB07900	5288561
DB03923	44229079
DB16182	16225380
DB00585	4513
DB03615	33042
DB17872	86566352
DB07322	6102685
DB06997	11560856
DB07570	4369534
DB06732	2361
DB12809	57465250
DB14989	72950888
DB12199	3082475
DB01220	6436173
DB04210	131704269
DB12998	11697676
DB07587	11840933
DB14188	7338
DB02039	10130120
DB00346	2092
DB08729	135566412
DB12647	9929901
DB12674	57327016
DB16830	11092
DB06956	5287469
DB06532	459963
DB06532	5480200
DB06532	44332876
DB06532	58665287
DB06532	6529858
DB04983	9875516
DB14658	443382
DB07770	9543495
DB08855	5280493
DB08967	3089
DB00459	5284513
DB07787	448890
DB00962	5719
DB06246	5472495
DB02925	4849
DB02803	446127
DB00389	31072
DB11175	9904746
DB08529	25023881
DB07630	24752833
DB14946	76283707
DB04538	440064
DB13929	60943
DB01060	33613
DB01060	40467057
DB02184	446094
DB17137	11022798
DB16652	137150099
DB07097	135867737
DB02613	62452
DB00473	10770
DB16294	24765037
DB07716	45480632
DB01433	10517
DB15465	76314940
DB18398	146019463
DB01685	5288320
DB04642	5326884
DB11766	44182376
DB07852	2763754
DB09237	9822750
DB02140	5287869
DB13181	4134
DB07222	6920596
DB05884	10409873
DB00532	4060
DB16135	75593290
DB08150	42627562
DB13849	160134
DB15236	3034656
DB00956	5284569
DB15638	118253852
DB13082	71157
DB11870	49867930
DB04310	443600
DB01748	4347
DB01320	56339
DB08537	10249182
DB01572	7092657
DB00246	60854
DB06962	24180717
DB15778	24841
DB15778	21844680
DB00648	4211
DB17129	57389999
DB13937	25195253
DB03671	15478
DB05018	176077
DB07866	135566419
DB11752	5280757
DB07404	16086422
DB13792	12492
DB01902	16842
DB02267	448718
DB03731	446122
DB11816	11689883
DB04376	499953
DB04169	1616
DB05103	60748
DB18657	135390808
DB06785	16130957
DB09229	2225
DB02845	3396560
DB11552	11400
DB07995	449241
DB07161	11492186
DB05424	156414
DB03890	6323197
DB11427	204108
DB01850	5288801
DB11936	10472693
DB15908	91663271
DB15109	57410862
DB13592	28329
DB18298	10038269
DB04490	205225
DB14121	441575
DB06585	213041
DB03531	135678106
DB13817	6488
DB03100	24239
DB07123	1415427
DB12964	65997
DB00732	47320
DB13607	20055535
DB13607	5748610
DB13607	5371549
DB13607	71663
DB08065	763936
DB09069	21109
DB03234	445986
DB16028	25230266
DB00997	31703
DB01632	7339
DB08677	5327096
DB08644	6323528
DB14486	54710212
DB00289	54841
DB08680	9554696
DB03843	712
DB00672	2727
DB08992	3236
DB02412	8894
DB11691	54732242
DB06346	44473151
DB01548	443408
DB13651	76957773
DB15578	9819382
DB02027	135440034
DB02027	656911
DB01772	448238
DB08737	16750074
DB03267	447076
DB04087	5288577
DB12792	213013
DB00568	1547484
DB13331	4994
DB04445	139047122
DB04445	24485
DB04445	181518
DB07250	24836813
DB08063	5288679
DB01482	19527
DB07984	16741228
DB02671	59438645
DB02671	444235
DB15662	64674
DB12937	20833257
DB12426	24946690
DB00411	2551
DB01352	6464
DB00127	1103
DB03845	131704260
DB03845	5289614
DB14636	43860
DB07940	448167
DB08430	656902
DB06594	82148
DB06938	11167118
DB02731	67361
DB02731	66873417
DB02731	407294
DB02731	136799135
DB02731	135427156
DB03392	656959
DB08021	44224261
DB04070	121904
DB07993	11507920
DB11720	123805
DB11720	46878481
DB11348	516943
DB11348	24456
DB12181	6918540
DB05966	9874874
DB09364	72710718
DB09364	145994603
DB00306	8275
DB04556	445892
DB01026	3823
DB07125	24180718
DB04797	5289514
DB12082	5663
DB04016	656932
DB16232	16718576
DB14510	27284
DB02234	5139
DB14050	11601669
DB11520	56928061
DB09170	117072582
DB09298	31553
DB04812	39941
DB11372	10041070
DB00391	5355
DB12886	24737629
DB01822	439407
DB14906	118596336
DB12651	400010
DB07038	19826721
DB05105	1684
DB08223	15947913
DB17999	71464713
DB02843	65533
DB09187	3053755
DB06040	44224257
DB06206	6918585
DB04597	4369553
DB04756	4369477
DB17270	100951591
DB06608	115358
DB03412	97725
DB03412	36691220
DB17198	118666864
DB14576	10130399
DB16133	50914062
DB09116	56955933
DB09116	15361820
DB00768	25271818
DB00768	5281071
DB12592	9960925
DB15488	5281771
DB01668	6323454
DB02890	161647
DB12817	76685216
DB15358	90409366
DB02100	76935
DB08564	5328969
DB04602	451597
DB06794	44564
DB02531	6590
DB12848	17754438
DB02770	446858
DB13401	443946
DB11349	42956
DB07193	11710963
DB01410	6918155
DB14965	73386645
DB17033	5311340
DB14857	24967599
DB14191	7594
DB08471	1453694
DB02630	448027
DB06874	505461
DB06847	25195365
DB14801	68677842
DB04132	97536
DB16324	122585383
DB11497	19395
DB08300	24905144
DB07803	2738139
DB03820	5288535
DB05494	6438895
DB13457	432824
DB15555	129649480
DB15555	164748
DB12076	132472905
DB12076	46700778
DB13370	2447
DB17734	133083036
DB02787	49867319
DB07925	9543426
DB14092	145994609
DB14092	123133561
DB02716	135419182
DB00569	5282448
DB02097	6175
DB07613	24764436
DB15446	9820008
DB01476	3563
DB11745	10052040
DB08922	115368
DB07184	444706
DB12137	9827968
DB07140	25093369
DB11663	17755052
DB05483	1018
DB01205	3373
DB00927	3325
DB00927	5353622
DB00927	5702160
DB16098	72163100
DB00436	2315
DB02852	5282253
DB12010	11671467
DB12550	49848070
DB13316	68555
DB05575	11667893
DB02056	448457
DB03477	1396
DB06819	4775
DB00769	84088
DB03350	6102370
DB03350	453369
DB02516	5287894
DB04880	53708
DB01390	139036594
DB01390	22590783
DB01390	516892
DB16854	5281522
DB01669	5459319
DB15489	4177
DB04233	5414
DB11545	71327
DB15359	639665
DB07654	4369432
DB04844	6018
DB02900	447096
DB04877	11953931
DB12750	39836
DB12750	137234518
DB12750	135512460
DB12750	135959571
DB09131	24014
DB09131	169664
DB07292	346926
DB03480	1543
DB18068	135348858
DB17619	9859470
DB09299	9574768
DB02570	444306
DB14896	129103609
DB02322	5288499
DB08295	3256859
DB00365	72474
DB11386	5977
DB13164	54758501
DB05861	54682876
DB11456	9298
DB07039	24892823
DB13722	35935
DB14106	75530184
DB14106	92043160
DB02587	47936
DB17199	44611919
DB13496	21722
DB06609	216385
DB17128	450547
DB04527	46878457
DB04527	15991574
DB01057	10548
DB13137	57788271
DB11831	6
DB03716	448403
DB08293	11963552
DB04452	71166
DB00363	135398737
DB03097	445008
DB01102	60789
DB13010	437740
DB05903	6918835
DB04168	135413497
DB00321	2160
DB04382	446586
DB12316	9904203
DB13550	2377
DB11590	6093168
DB11590	5908
DB11590	102509829
DB11590	2723633
DB11590	16684434
DB01001	2083
DB08581	24764442
DB01345	813
DB08284	5278690
DB06724	516889
DB06724	10112
DB16935	5459840
DB06458	60511
DB13981	91668
DB06061	16666708
DB03770	80668
DB07334	4369497
DB00156	6288
DB00156	6971019
DB13848	56494
DB04235	5289553
DB08950	33625
DB15639	44181686
DB11543	71969
DB12401	2448
DB13076	104760
DB12457	51049968
DB01749	8071
DB12370	9831659
DB12522	23650961
DB03630	444808
DB08006	24882195
DB01586	31401
DB15779	54158
DB08240	87517
DB00649	18283
DB08091	5326868
DB03322	21138
DB11080	24470
DB07615	5282230
DB13872	13314
DB16029	42624345
DB09068	9966051
DB11743	24788740
DB08802	3781
DB00851	135398738
DB00197	5591
DB03570	4468930
DB00288	443958
DB00807	4935
DB00686	37720
DB08192	46937131
DB11665	11349170
DB03587	880
DB01203	39147
DB05047	3323368
DB05633	3080768
DB01549	62436
DB15579	160254
DB09407	5360315
DB09407	24584
DB01786	71080
DB01786	7311725
DB06263	3035016
DB01717	440210
DB04727	5326956
DB07195	6857699
DB01096	4612
DB07961	3003217
DB07961	5482427
DB07961	5496892
DB02477	446385
DB03056	78607
DB15909	6419725
DB11136	23976
DB00617	8280
DB03516	43157
DB17035	11507802
DB02350	5288814
DB15108	54728557
DB18299	130196740
DB08612	146089
DB13750	135705158
DB13750	135412781
DB13750	8251
DB13750	135440423
DB11911	10090485
DB14921	117761397
DB02480	17754158
DB07805	3783853
DB08781	44141939
DB15553	145994625
DB15013	71715374
DB11790	9795056
DB07923	46937109
DB03900	6386
DB06851	1082702
DB06197	9811353
DB08384	44141871
DB13441	4476
DB04335	135398641
DB00524	4170
DB16037	23654987
DB11309	1118
DB11309	22066174
DB11309	5152822
DB12808	11518241
DB12287	71792
DB07234	15295578
DB12270	11552706
DB16765	8973
DB12198	24872952
DB12999	24988948
DB07843	9549259
DB04653	11505008
DB14189	3301
DB02038	445005
DB08340	24779674
DB09094	11979494
DB08728	129539
DB06288	2159
DB14841	16095349
DB08454	6419766
DB16110	11199337
DB06807	8609
DB07890	444721
DB04739	4369496
DB03995	444041
DB03161	447462
DB11705	3731
DB11438	3034287
DB01955	8064
DB15406	57520598
DB00263	5344
DB08393	1587957
DB12216	2355
DB07531	5828196
DB12618	2214
DB04282	445226
DB00221	3762
DB03062	446386
DB09083	132999
DB04679	5326971
DB15275	124173720
DB01245	2968
DB14533	3007855
DB14533	5727
DB16176	10126114
DB16690	23582846
DB07100	135422922
DB13928	122189768
DB13928	56843331
DB04539	59121230
DB04539	59121227
DB04539	5288464
DB11505	6336480
DB03866	5280883
DB07671	4630702
DB02984	1714
DB04194	444514
DB13129	68926
DB14034	60870
DB14673	102333
DB15491	4617
DB04466	446313
DB02940	5289509
DB04804	11073394
DB16871	442514
DB14733	135413544
DB06321	23648971
DB01624	5311507
DB03222	15993
DB06156	11370864
DB04614	5326966
DB08167	4139
DB00724	57469
DB02993	446312
DB08413	446757
DB05255	10345214
DB14659	250948
DB00458	3696
DB04183	487
DB11975	46700761
DB06649	5745207
DB00162	445354
DB00388	6041
DB08528	1536
DB14146	73673720
DB09281	129627946
DB09281	5311266
DB08134	9994066
DB01142	3158
DB09419	644160
DB08599	705712
DB06769	65628
DB00819	1986
DB02995	1549093
DB02995	70192317
DB05253	9806190
DB04185	65098
DB04185	6950514
DB01041	5426
DB02123	12544
DB13618	3747
DB13216	13738
DB02062	58263406
DB02062	5478838
DB05943	11703255
DB15071	44230999
DB12441	9808372
DB14067	213040
DB06365	153970
DB13808	22530
DB05990	447715
DB08878	169371
DB11462	13755
DB14675	11317439
DB08200	446980
DB03038	135488887
DB00609	2761171
DB15917	6616
DB08046	688424
DB07027	25011733
DB01914	107526
DB07412	263366
DB13270	470999
DB14735	30219
DB01709	439278
DB04924	3792
DB08842	7045767
DB05511	123683
DB01834	449366
DB03993	12587
DB11703	71226662
DB01953	27934
DB00265	2883
DB02222	5287571
DB11688	100773
DB08395	4369443
DB09085	5411
DB05152	10013505
DB15273	25073775
DB01243	2722
DB14535	9793721
DB08089	11560224
DB01509	1614
DB00874	3516
DB00847	6058
DB00847	118985556
DB03125	3382784
DB03125	446998
DB03250	22298966
DB08799	2200
DB16064	121249291
DB02404	446506
DB07267	10267580
DB15949	441975
DB04333	24250
DB01979	101798
DB02866	65077
DB12928	10221200
DB12129	11313622
DB01178	2717
DB06569	9962786
DB03984	5287870
DB00138	67678
DB00138	6992103
DB03940	974
DB11217	440936
DB16763	5328769
DB07845	25113171
DB15259	45138527
DB14227	26476
DB04655	24466
DB00939	4037
DB06927	656953
DB07392	2256
DB06436	5329098
DB03942	444189
DB01367	3052776
DB02155	448327
DB12439	25222171
DB15601	11735696
DB08893	9865528
DB11231	446925
DB07390	4369084
DB08018	24798097
DB07669	16615
DB00513	517030
DB00513	564
DB08558	656909
DB12566	59422203
DB03252	57449
DB16869	58496428
DB08103	10831270
DB00428	29327
DB14629	136256
DB00754	3292
DB03694	676454
DB11619	27812
DB12308	31402
DB13248	4806
DB17386	10290811
DB08884	56841043
DB08884	131704314
DB08884	219084
DB08884	25203894
DB06481	54686843
DB17456	86279927
DB03683	5289415
DB08840	64950
DB01039	3339
DB03435	146015339
DB03435	6031
DB13958	10246085
DB06307	42611099
DB11534	8005
DB11998	5282192
DB03708	10238
DB03114	5287461
DB07343	448532
DB02220	3013848
DB15931	10719
DB05644	51003457
DB00251	480953
DB08202	891831
DB01193	1978
DB03153	135403816
DB13272	71679
DB13689	5283734
DB07410	16122553
DB11674	91469
DB09488	40466858
DB09488	5284514
DB00941	3601
DB05737	9886917
DB18578	129264140
DB16215	9960389
DB05992	9949641
DB01803	37851
DB04915	219100
DB01925	178518
DB00207	447043
DB03508	13847
DB11460	638072
DB00888	4033
DB11734	10298385
DB05680	6450818
DB15187	56839178
DB04623	5459358
DB01613	5284553
DB00713	6196
DB17621	9543530
DB08424	5327067
DB07476	462919
DB08758	869249
DB16400	76684239
DB03179	131704232
DB03366	795
DB02060	7967
DB01184	3151
DB03978	445993
DB04304	6857417
DB01140	47965
DB01140	6560167
DB12766	54910
DB06821	5326
DB07205	10180201
DB02685	6993635
DB02685	2761494
DB00014	5311128
DB04661	5459361
DB02433	5289106
DB00554	54676228
DB15170	71479709
DB15229	44595848
DB04741	10972974
DB08966	3002119
DB16707	132260161
DB08378	46937145
DB00160	7311724
DB00160	5950
DB01615	26035
DB00715	43815
DB06865	448123
DB12248	5606
DB13308	33675
DB06957	135431462
DB02114	7464
DB06901	5287452
DB14974	67286591
DB07549	6323250
DB03220	449013
DB07203	4565
DB02683	445308
DB17044	9905811
DB17044	16682730
DB17044	102256511
DB17077	11675994
DB14201	8447
DB07786	46937091
DB02435	448748
DB06247	148184
DB12958	14670
DB06274	5488548
DB06274	51397022
DB07717	16750073
DB00319	43672
DB07096	1720
DB01961	66535
DB01195	3356
DB03155	5289534
DB05063	11388332
DB13439	197785
DB17136	126485502
DB02694	447261
DB16213	208907
DB09236	5311217
DB14839	81689783
DB12173	65057
DB02252	11575
DB13566	42553
DB01805	17754078
DB01923	23615404
DB04833	6292
DB07057	756618
DB02366	447484
DB02179	445155
DB11929	24765256
DB16254	131679
DB06771	10178705
DB18488	177992
DB02978	6994741
DB02978	6994740
DB03060	446753
DB04280	449076
DB07517	123979
DB04954	158795
DB07102	24768560
DB07102	44629678
DB03685	6030
DB07892	64993
DB03433	5496700
DB16944	71761628
DB04277	5459952
DB04244	5288593
DB07345	24748051
DB07001	24941263
