DrugBank_id,Uniprot_id
DB08871,Q9H4B7
DB08871,P68371
DB08872,O60359
DB08872,Q9BXT2
DB08872,Q06432
DB08872,Q9UBN1
DB08872,O00555
DB08872,Q15878
DB08872,Q9Y698
DB08872,Q9UF02
DB08872,P62955
DB08872,P54284
DB08872,Q02641
DB08872,Q8WXS5
DB08872,O00305
DB08872,Q08289
DB08872,Q9P0X4
DB08872,Q9NY47
DB08872,Q13936
DB08872,P54289
DB08872,O95180
DB08872,O60840
DB08872,Q13698
DB08872,Q00975
DB08872,O43497
DB08872,Q7Z3S7
DB08872,Q01668
DB08872,Q8IZS8
DB08875,P08581
DB08875,P35968
DB08877,P23458
DB08877,O60674
DB08880,Q02127
DB08881,P15056
DB08882,P27487
DB08883,P42262
DB08883,P42261
DB08883,P42263
DB08883,P48058
DB08889,Q99436
DB08889,P28070
DB08889,P25786
DB08889,O00231
DB08889,P25787
DB08889,P51665
DB08889,Q9UNM6
DB08889,P55036
DB08889,P48556
DB08889,P60896
DB08889,O00487
DB08889,P28072
DB08889,P28065
DB08889,P28062
DB08889,P28074
DB08889,P20618
DB08889,P49721
DB08889,Q99460
DB08889,O00232
DB08889,O43242
DB08889,Q15008
DB08889,P62195
DB08889,P49720
DB08889,A5LHX3
DB08889,P40306
DB08889,Q8TAA3
DB08889,O14818
DB08889,P60900
DB08889,Q16186
DB08889,Q13200
DB08889,P25789
DB08889,P28066
DB08889,P62191
DB08889,P43686
DB08889,P25788
DB08889,P62333
DB08889,P17980
DB08889,P35998
DB08890,P25092
DB08891,Q9UBS5
DB08891,O75899
DB08892,Q9UBS5
DB08892,O75899
DB08893,P13945
DB08895,P29597
DB08895,O60674
DB08895,P52333
DB08895,P23458
DB08896,P10721
DB08896,Q02763
DB08896,P00519
DB08896,P15056
DB08896,P16234
DB08896,P09619
DB08896,P17948
DB08896,P35916
DB08896,Q15759
DB08896,Q16832
DB08896,P21802
DB08896,P04629
DB08896,P42685
DB08896,P11362
DB08896,P07949
DB08896,P35968
DB08896,P29317
DB08896,P04049
DB08897,P20309
DB08899,P10275
DB08901,P00519
DB08901,P11274
DB08906,P04150
DB08907,P31639
DB08908,Q14145
DB08910,Q13619
DB08910,P62877
DB08910,Q96SW2
DB08910,Q16531
DB08911,Q02750
DB08911,P36507
DB08912,P15056
DB08915,P37231
DB08915,Q07869
DB08916,P00533
DB08916,P04626
DB08916,Q15303
DB08918,P23975
DB08918,P31645
DB08931,P33402
DB08931,Q02153
DB08931,Q02108
DB08931,O75343
DB08932,P25101
DB08932,P24530
DB08942,P23219
DB08942,P35354
DB08951,P23219
DB08951,P35354
DB08953,P31645
DB08963,P35354
DB08963,P23219
DB08986,O14764
DB08986,P31644
DB08986,P47869
DB08986,P78334
DB08986,Q99928
DB08986,P34903
DB08986,P47870
DB08986,P18505
DB08986,O00591
DB08986,Q8N1C3
DB08986,P18507
DB08986,P14867
DB08986,P48169
DB08986,P28472
DB08986,Q9UN88
DB08986,Q16445
DB08987,Q01118
DB08987,P35498
DB08987,Q14524
DB08987,Q9UQD0
DB08987,Q9Y5Y9
DB08987,Q9UI33
DB08987,Q9NY46
DB08987,Q99250
DB08987,Q15858
DB08987,P35499
DB09007,P35367
DB09009,Q9Y5Y9
DB09009,Q9UQD0
DB09009,Q9UI33
DB09009,Q9NY46
DB09009,Q14524
DB09009,Q15858
DB09009,P35498
DB09009,P35499
DB09009,Q01118
DB09009,Q99250
DB09015,P08235
DB09018,P14416
DB09022,P35610
DB09026,P00797
DB09028,P43681
DB09028,P17787
DB09030,P25116
DB09034,O43613
DB09034,O43614
DB09038,P31639
DB09039,Q16739
DB09048,P25103
DB09049,P35372
DB09053,Q06187
DB09054,O00329
DB09059,P30559
DB09061,P21554
DB09063,P06748
DB09063,Q9UM73
DB09063,Q9HC35
DB09064,Q07869
DB09065,P24462
DB09065,Q9HB55
DB09065,P20815
DB09065,P08684
DB09068,P31645
DB09068,P08908
DB09068,P46098
DB09071,P49286
DB09071,P48039
DB09073,P24385
DB09073,Q00534
DB09073,P11802
DB09074,Q9UGN5
DB09074,Q9Y6F1
DB09074,P09874
DB09075,P00742
DB09076,P20309
DB09078,P35968
DB09078,P17948
DB09078,P35916
DB09079,P16234
DB09079,P17948
DB09079,P35916
DB09079,P35968
DB09079,P09619
DB09079,P11362
DB09079,P21802
DB09079,P22607
DB09079,P22455
DB09080,P07550
DB09082,P07550
DB09083,Q9Y3Q4
DB09084,P35354
DB09084,P23219
DB09085,P35498
DB09085,Q9UI33
DB09085,P35499
DB09085,Q01118
DB09085,Q14524
DB09085,Q15858
DB09085,Q9Y5Y9
DB09085,Q9UQD0
DB09085,Q9NY46
DB09085,Q99250
DB09099,P32745
DB09099,P30872
DB09099,P31391
DB09099,P30874
DB09099,P35346
DB09119,Q9UI33
DB09119,Q9NY46
DB09119,Q9Y5Y9
DB09119,Q9UQD0
DB09119,P35498
DB09119,Q99250
DB09119,Q01118
DB09119,P35499
DB09119,Q15858
DB09119,Q14524
DB09120,Q8NER1
DB09128,P08908
DB09128,P14416
DB09128,P28223
DB09142,P32238
DB09143,Q99835
DB09167,P23975
DB09167,P31645
DB09184,P23975
DB09185,P23975
DB09199,P37231
DB09200,P37231
DB09205,P35348
DB09205,P08913
DB09205,P35368
DB09205,P18825
DB09205,P18089
DB09205,P25100
DB09212,P35354
DB09212,P23219
DB09213,P23219
DB09213,P35354
DB09214,P23219
DB09214,P35354
DB09223,P35462
DB09223,P14416
DB09223,P28223
DB09227,Q13936
DB09227,Q01668
DB09227,O60840
DB09227,Q13698
DB09230,O60840
DB09230,Q13936
DB09230,Q13698
DB09230,Q01668
DB09232,O60840
DB09232,Q13698
DB09232,Q13936
DB09232,Q01668
DB09236,Q13698
DB09236,Q13936
DB09236,Q01668
DB09236,O60840
DB09237,Q13936
DB09237,Q13698
DB09237,Q01668
DB09237,O60840
DB09238,Q13698
DB09238,Q01668
DB09238,Q13936
DB09238,O60840
DB09242,Q9Y2I1
DB09245,P21397
DB09248,P21397
DB09248,P27338
DB09251,P27338
DB09251,P21397
DB09256,P04818
DB09257,Q12882
DB09262,P20309
DB09272,P35372
DB09279,P30556
DB09280,P13569
DB09290,Q8WXA8
DB09290,Q70Z44
DB09290,O95264
DB09290,P46098
DB09290,A5X5Y0
DB09291,P25103
DB09292,P08473
DB09330,P00533
DB09342,Q99250
DB09342,Q9Y5Y9
DB09342,Q9UQD0
DB09342,Q15858
DB09342,Q01118
DB09342,Q9NY46
DB09342,Q14524
DB09342,P35498
DB09342,Q9UI33
DB09342,P35499
DB09343,P19971
DB09351,P08588
DB09352,P13945
DB09352,P18089
DB09352,P08913
DB09352,P08588
DB09352,P07550
DB09352,P25100
DB09352,P35368
DB09352,P35348
DB09352,P18825
DB09371,P06401
DB09378,P04150
DB09383,P04150
DB09421,P34981
DB09477,P12821
DB09488,P35367
DB09516,P14679
DB09570,P25787
DB09570,P25786
DB09570,P62333
DB09570,P17980
DB09570,P62195
DB09570,Q13200
DB09570,O43242
DB09570,O00232
DB09570,Q15008
DB09570,O00231
DB09570,P62191
DB09570,P51665
DB09570,Q9UNM6
DB09570,P55036
DB09570,P48556
DB09570,P60896
DB09570,Q99460
DB09570,P35998
DB09570,P43686
DB09570,A5LHX3
DB09570,O00487
DB09570,P25788
DB09570,P25789
DB09570,P28066
DB09570,P60900
DB09570,O14818
DB09570,P28072
DB09570,P40306
DB09570,P49721
DB09570,P49720
DB09570,P28070
DB09570,Q8TAA3
DB09570,Q99436
DB09570,Q16186
DB09570,P28065
DB09570,P20618
DB09570,P28062
DB09570,P28074
DB11148,Q9HBA0
DB11148,O75762
DB11186,Q99720
DB11217,P14679
DB11315,P11229
DB11315,P20309
DB11362,P43119
DB11363,Q9UM73
DB11363,Q9HC35
DB11363,P07949
DB11526,P16234
DB11526,P10721
DB11526,P09619
DB11526,P22607
DB11560,Q96S37
DB11581,P10415
DB11591,P35367
DB11611,P20701
DB11611,P05107
DB11614,P35367
DB11614,P25105
DB11629,Q13258
DB11632,P21964
DB11636,P06401
DB11640,Q9NR82
DB11640,Q96RP8
DB11640,Q9NS40
DB11640,O43525
DB11640,O43526
DB11640,P51787
DB11640,P16389
DB11640,Q9H252
DB11640,P56696
DB11640,Q9H3M0
DB11640,Q12809
DB11640,Q9UK17
DB11640,Q9BQ31
DB11640,O95259
DB11640,Q09470
DB11640,P22460
DB11640,Q16322
DB11640,Q14721
DB11640,Q14003
DB11640,Q03721
DB11640,Q8TAE7
DB11640,Q92953
DB11640,P22459
DB11640,Q9NZV8
DB11640,P48547
DB11640,Q8TDN2
DB11640,Q96KK3
DB11640,P17658
DB11640,Q96L42
DB11640,Q96PR1
DB11640,Q8TDN1
DB11640,P22001
DB11640,Q8NCM2
DB11640,Q6PIU1
DB11640,Q9UQ05
DB11640,Q9ULS6
DB11640,Q9ULD8
DB11640,Q9UIX4
DB11640,Q9UJ96
DB11640,Q9NSA2
DB11641,P68371
DB11641,Q9BUF5
DB11641,Q9BVA1
DB11641,Q6PEY2
DB11641,Q9BQE3
DB11641,P68363
DB11641,Q13885
DB11641,Q3ZCM7
DB11641,P07437
DB11641,P68366
DB11641,Q13509
DB11641,Q71U36
DB11641,P0DPH7
DB11641,P04350
DB11641,Q9H4B7
DB11642,Q9Y5N1
DB11644,P02766
DB11645,P09917
DB11648,P31751
DB11648,Q9Y243
DB11648,P31749
DB11650,Q08499
DB11650,Q07343
DB11650,P27815
DB11650,Q08493
DB11651,P42336
DB11651,P48736
DB11651,P42338
DB11651,P27986
DB11651,O00459
DB11651,O00329
DB11651,Q8WYR1
DB11651,Q92569
DB11651,P42345
DB11652,P04626
DB11655,P11597
DB11658,Q9Y5Y4
DB11660,P43088
DB11662,O14757
DB11663,O00329
DB11663,O00459
DB11663,P42336
DB11663,P48736
DB11663,P42338
DB11663,P27986
DB11663,Q8WYR1
DB11663,Q92569
DB11664,P28223
DB11665,P35916
DB11665,Q15303
DB11665,P04626
DB11665,P00533
DB11665,P35968
DB11665,P17948
DB11666,Q8WYR1
DB11666,P48736
DB11666,O00329
DB11666,O00459
DB11666,Q92569
DB11666,P42336
DB11666,P27986
DB11666,P42338
DB11671,P52732
DB11674,Q92731
DB11675,A5X5Y0
DB11675,Q8WXA8
DB11675,P46098
DB11675,Q70Z44
DB11675,Q13639
DB11675,O95264
DB11679,P17948
DB11679,P35916
DB11679,P35968
DB11681,Q08499
DB11681,Q07343
DB11681,P27815
DB11681,Q08493
DB11682,Q96KS0
DB11682,Q9H6Z9
DB11682,Q9GZT9
DB11682,Q9NXG6
DB11684,P04637
DB11686,P28223
DB11687,Q02750
DB11687,Q13233
DB11689,P36507
DB11689,Q02750
DB11691,P35372
DB11692,P29371
DB11694,P08631
DB11694,Q9H3Y6
DB11694,P35916
DB11694,O14965
DB11694,P09769
DB11694,P42685
DB11694,P07948
DB11694,Q96GD4
DB11694,Q9UQB9
DB11694,P17948
DB11694,P09619
DB11694,P35968
DB11694,P07947
DB11694,P16234
DB11694,P06241
DB11694,P06239
DB11694,P12931
DB11694,P51451
DB11696,P08473
DB11697,O60674
DB11697,P36888
DB11698,P31639
DB11699,P46098
DB11699,A5X5Y0
DB11699,Q8WXA8
DB11699,O95264
DB11699,Q70Z44
DB11700,P32245
DB11703,Q06187
DB11704,P47871
DB11706,Q15858
DB11712,P13569
DB11717,P14902
DB11718,P15056
DB11720,P04201
DB11723,P27487
DB11726,P36544
DB11729,Q12908
DB11730,P11802
DB11730,Q00534
DB11732,P30939
DB11736,O76074
DB11737,P00533
DB11738,Q9Y2I1
DB11739,P20648
DB11739,P51164
DB11740,P30291
DB11741,P35968
DB11741,P09619
DB11741,P36888
DB11741,P10721
DB11741,P16234
DB11741,P35916
DB11741,P17948
DB11742,P35367
DB11743,P31751
DB11743,Q9Y243
DB11743,P31749
DB11745,P21554
DB11747,Q96GD4
DB11757,P29274
DB11758,P51681
DB11758,P41597
DB11759,Q13564
DB11759,Q8TBC4
DB11760,P09874
DB11760,Q9UGN5
DB11761,P48764
DB11762,Q99436
DB11762,P20618
DB11762,P49720
DB11762,P49721
DB11762,P28074
DB11762,P28062
DB11762,P28070
DB11762,P28072
DB11762,P25786
DB11762,P25787
DB11762,P25788
DB11762,P25789
DB11762,P28066
DB11762,P28065
DB11762,O14818
DB11762,P60900
DB11762,A5LHX3
DB11762,P40306
DB11762,Q8TAA3
DB11763,P23458
DB11763,O60674
DB11764,Q06187
DB11765,P35557
DB11772,P27986
DB11772,P42338
DB11772,P42336
DB11772,O00459
DB11772,O00329
DB11772,Q8WYR1
DB11772,Q92569
DB11772,P48736
DB11774,P11388
DB11774,Q02880
DB11775,O96013
DB11778,Q96GD4
DB11778,Q9UQB9
DB11778,O14965
DB11781,Q07075
DB11781,O43895
DB11781,Q6Q4G3
DB11781,Q8NDH3
DB11781,Q9NZ08
DB11781,Q6P179
DB11781,Q8N6M6
DB11781,P50579
DB11781,P28838
DB11781,Q9NQW7
DB11781,Q9ULA0
DB11781,Q6UB28
DB11781,P55786
DB11781,Q9HAU8
DB11781,Q9UIQ6
DB11781,Q9NQH7
DB11781,P15144
DB11781,P53582
DB11781,Q9H4A4
DB11782,Q13489
DB11782,Q13490
DB11783,P12821
DB11784,Q8TCU5
DB11784,Q05586
DB11784,Q12879
DB11784,Q13224
DB11784,O15399
DB11784,O60391
DB11784,Q14957
DB11786,P11473
DB11787,Q16539
DB11789,P55055
DB11789,Q13133
DB11791,P08581
DB11793,Q9UGN5
DB11793,P09874
DB11794,Q13535
DB11795,P42338
DB11798,P53779
DB11798,P45984
DB11798,P45983
DB11800,P35968
DB11800,P35916
DB11800,P17948
DB11800,P10721
DB11800,P09619
DB11801,O60391
DB11801,Q05586
DB11801,Q12879
DB11801,O15399
DB11801,Q14957
DB11801,Q13224
DB11801,Q8TCU5
DB11805,P12931
DB11805,P00519
DB11806,P28702
DB11806,P19793
DB11806,P48443
DB11807,P43681
DB11807,P17787
DB11811,P37231
DB11811,Q96S37
DB11813,Q93084
DB11813,O14983
DB11813,P16615
DB11815,P29475
DB11815,P35228
DB11815,P29474
DB11816,P13533
DB11816,P12883
DB11816,P08590
DB11816,P10916
DB11816,Q01449
DB11816,P12829
DB11816,A7E2Y1
DB11817,O60674
DB11817,P23458
DB11818,P30559
DB11823,Q05586
DB11823,Q12879
DB11823,Q13224
DB11823,Q14957
DB11823,O15399
DB11823,O60391
DB11823,Q8TCU5
DB11824,P31639
DB11825,Q9NY47
DB11825,P54289
DB11827,P31639
DB11828,Q15303
DB11828,P00533
DB11828,P04626
DB11829,P05771
DB11830,O15379
DB11830,Q96DB2
DB11830,Q92769
DB11830,Q9BY41
DB11830,Q13547
DB11832,P16234
DB11832,P09619
DB11832,P36888
DB11833,P41594
DB11836,P42345
DB11837,P15538
DB11838,Q08499
DB11838,Q07343
DB11838,Q08493
DB11838,P27815
DB11839,P25116
DB11841,Q8WUI4
DB11841,Q9BY41
DB11841,Q13547
DB11841,Q96DB2
DB11841,P56524
DB11841,Q9UKV0
DB11841,Q969S8
DB11841,Q9UQL6
DB11841,Q92769
DB11841,Q9UBN7
DB11841,O15379
DB11845,P35916
DB11845,P21802
DB11845,P11362
DB11845,P17948
DB11845,P35968
DB11851,P07948
DB11851,P00519
DB11853,P30968
DB11855,P20309
DB11859,P28472
DB11859,P47870
DB11859,P18507
DB11859,P48169
DB11859,P14867
DB11859,Q9UN88
DB11859,P34903
DB11859,O00591
DB11859,O14764
DB11859,Q8N1C3
DB11859,P78334
DB11859,P47869
DB11859,P31644
DB11859,Q16445
DB11859,Q99928
DB11859,P18505
DB11861,P52732
DB11863,P08246
DB11864,P29274
DB11865,P35968
DB11865,P35916
DB11865,P17948
DB11865,P22607
DB11865,P11362
DB11865,P22455
DB11865,P21802
DB11867,P36544
DB11869,P08183
DB11870,Q92542
DB11870,P49768
DB11870,Q96BI3
DB11870,Q9NZ42
DB11870,Q8WW43
DB11870,P49810
DB11871,P07550
DB11873,Q96S37
DB11883,Q8NER1
DB11885,P09619
DB11885,P35916
DB11885,P35968
DB11885,P10721
DB11886,P21802
DB11886,P22455
DB11886,P11362
DB11886,P22607
DB11889,Q05586
DB11889,Q13224
DB11889,Q8TCU5
DB11889,Q14957
DB11889,O60391
DB11889,O15399
DB11889,Q12879
DB11890,P06756
DB11890,P05106
DB11890,P18084
DB11891,Q9UBN7
DB11891,O15379
DB11891,Q8WUI4
DB11891,Q9BY41
DB11891,Q96DB2
DB11891,P42336
DB11891,P56524
DB11891,Q9UKV0
DB11891,Q9UQL6
DB11891,Q13547
DB11891,P42338
DB11891,Q92769
DB11891,Q969S8
DB11891,O00329
DB11893,P49768
DB11893,P49810
DB11893,Q9NZ42
DB11893,Q96BI3
DB11893,Q8WW43
DB11893,Q92542
DB11894,P37231
DB11896,P42336
DB11896,P42345
DB11896,P42338
DB11896,Q8WYR1
DB11896,P27986
DB11896,O00329
DB11896,Q92569
DB11896,P48736
DB11896,O00459
DB11899,O14757
DB11900,Q9Y5Y4
DB11901,P10275
DB11902,O76074
DB11903,P34972
DB11904,P00519
DB11906,P30968
DB11907,P00533
DB11909,P14555
DB11910,Q9Y5N1
DB11911,P36897
DB11913,P49840
DB11913,P49841
DB11915,Q05940
DB11917,P15559
DB11920,Q9UBS5
DB11920,O75899
DB11921,P04150
DB11922,P25025
DB11923,Q14416
DB11923,Q14832
DB11925,P42345
DB11934,P30559
DB11936,P53396
DB11938,P41145
DB11939,P31639
DB11940,Q7LG56
DB11940,P23921
DB11942,O14980
DB11946,Q9Y5Y4
DB11947,P14416
DB11949,P25103
DB11950,P27487
DB11951,O43613
DB11951,O43614
DB11952,P48736
DB11952,O00329
DB11953,O76083
DB11957,P50406
DB11958,P22455
DB11958,P11362
DB11958,P22607
DB11958,P35916
DB11958,P21802
DB11958,P17948
DB11958,P35968
DB11961,P39900
DB11961,P14780
DB11962,P27986
DB11962,Q92569
DB11962,O00329
DB11962,O00459
DB11962,P42338
DB11962,Q8WYR1
DB11962,P42336
DB11962,P48736
DB11963,P04626
DB11963,P00533
DB11963,Q15303
DB11964,P51164
DB11964,P20648
DB11967,P36507
DB11967,Q02750
DB11969,P31749
DB11969,Q9Y243
DB11969,P31751
DB11971,P06401
DB11973,P00533
DB11973,P04626
DB11973,P54760
DB11974,P42338
DB11974,Q92569
DB11974,P27986
DB11974,P42336
DB11974,Q8WYR1
DB11974,P48736
DB11974,P42345
DB11974,O00329
DB11974,O00459
DB11977,P35968
DB11977,P08581
DB11978,Q99835
DB11979,P30968
DB11984,P00742
DB11986,P08922
DB11986,P04629
DB11986,Q9UM73
DB11986,Q16620
DB11986,Q16288
DB11990,P41597
DB11991,P62333
DB11991,P17980
DB11991,P62195
DB11991,P43686
DB11991,Q13200
DB11991,O43242
DB11991,P62191
DB11991,A5LHX3
DB11991,Q16186
DB11991,Q99436
DB11991,P28070
DB11991,P49720
DB11991,P40306
DB11991,Q8TAA3
DB11991,O14818
DB11991,P60900
DB11991,P35998
DB11991,O00232
DB11991,P25786
DB11991,Q15008
DB11991,P20618
DB11991,O00487
DB11991,P49721
DB11991,Q99460
DB11991,P25787
DB11991,P25788
DB11991,P60896
DB11991,O00231
DB11991,P48556
DB11991,P28074
DB11991,Q9UNM6
DB11991,P28062
DB11991,P25789
DB11991,P28065
DB11991,P28072
DB11991,P51665
DB11991,P55036
DB11991,P28066
DB11992,P27487
DB11993,P48067
DB11995,P40238
DB11999,P11388
DB11999,Q02880
DB12000,O60885
DB12000,Q58F21
DB12000,P25440
DB12000,Q15059
DB12001,P11802
DB12001,Q00534
DB12004,P24385
DB12005,Q96BI3
DB12005,Q9NZ42
DB12005,Q8WW43
DB12005,P49768
DB12005,Q92542
DB12005,P49810
DB12008,O14757
DB12008,O96017
DB12009,P35354
DB12010,P43405
DB12011,Q9Y5Y4
DB12012,O00519
DB12013,P35372
DB12015,P42336
DB12016,P21453
DB12017,P24557
DB12021,P24941
DB12021,P50750
DB12021,Q00535
DB12021,P06493
DB12022,P43116
DB12032,Q13698
DB12032,Q8IZS8
DB12032,O95180
DB12032,Q08289
DB12032,Q02641
DB12032,Q9UBN1
DB12032,Q9Y698
DB12032,Q9UF02
DB12032,P62955
DB12032,Q9BXT2
DB12032,Q9NY47
DB12032,Q06432
DB12032,O00305
DB12032,O43497
DB12032,O00555
DB12032,Q8WXS5
DB12032,P54289
DB12032,Q7Z3S7
DB12032,Q9P0X4
DB12032,Q00975
DB12032,P54284
DB12032,O60359
DB12032,Q01668
DB12032,O60840
DB12032,Q15878
DB12032,Q13936
DB12036,P00533
DB12041,P04150
DB12042,P21452
DB12043,P43088
DB12043,P43115
DB12044,P47871
DB12046,P25116
DB12047,P08238
DB12047,P07900
DB12048,P08581
DB12055,Q07869
DB12055,P37231
DB12057,P18825
DB12059,Q14416
DB12061,P35462
DB12061,P14416
DB12061,P08908
DB12062,P53350
DB12063,Q05586
DB12063,Q13224
DB12064,P08581
DB12066,P05093
DB12068,Q13885
DB12068,Q13509
DB12068,Q71U36
DB12068,P07437
DB12068,Q9H4B7
DB12068,P0DPH7
DB12068,P68366
DB12068,Q3ZCM7
DB12068,Q9BQE3
DB12068,P04350
DB12068,Q6PEY2
DB12068,Q9BVA1
DB12068,P68371
DB12068,P68363
DB12068,Q9BUF5
DB12071,P28223
DB12071,P41595
DB12071,P28335
DB12072,P22607
DB12072,P16234
DB12072,P11362
DB12072,P22455
DB12072,P21802
DB12072,P09619
DB12072,P35968
DB12078,P10275
DB12080,P13945
DB12092,P25100
DB12094,Q16539
DB12095,P17752
DB12095,Q8IWU9
DB12096,O00763
DB12096,Q13085
DB12100,P07550
DB12101,Q16531
DB12101,Q96SW2
DB12101,P62877
DB12101,Q13619
DB12105,Q00975
DB12105,Q9UBN1
DB12105,Q9Y698
DB12105,O95180
DB12105,P54289
DB12105,Q8WXS5
DB12105,Q9UF02
DB12105,P62955
DB12105,P54284
DB12105,Q02641
DB12105,Q08289
DB12105,Q8IZS8
DB12105,Q15878
DB12105,O60840
DB12105,Q13698
DB12105,Q9NY47
DB12105,Q9P0X4
DB12105,Q7Z3S7
DB12105,O43497
DB12105,Q01668
DB12105,O00555
DB12105,O00305
DB12105,Q13936
DB12105,Q9BXT2
DB12105,Q06432
DB12105,O60359
DB12108,Q92569
DB12108,Q8WYR1
DB12108,O00329
DB12108,O00459
DB12108,P42336
DB12108,P48736
DB12108,P42338
DB12108,P27986
DB12113,Q99572
DB12114,P21860
DB12114,Q15303
DB12114,P00533
DB12114,P04626
DB12115,P20309
DB12120,P03952
DB12121,P43405
DB12122,P25103
DB12125,P43681
DB12125,P17787
DB12128,Q92847
DB12129,P49841
DB12130,Q9UM73
DB12130,Q9HC35
DB12135,P25025
DB12137,Q08493
DB12137,P27815
DB12137,Q08499
DB12137,Q07343
DB12138,Q16539
DB12139,P62937
DB12140,Q16539
DB12141,P30530
DB12141,P36888
DB12144,Q9H4B7
DB12144,P04350
DB12144,Q71U36
DB12144,Q13885
DB12144,Q9BVA1
DB12144,Q9BUF5
DB12144,Q3ZCM7
DB12144,Q13509
DB12144,P07437
DB12144,P68363
DB12144,Q9BQE3
DB12144,P0DPH7
DB12144,Q6PEY2
DB12144,P68371
DB12144,P68366
DB12145,P36544
DB12147,P11362
DB12147,P22607
DB12147,P22455
DB12147,P21802
DB12154,P23458
DB12158,O43613
DB12158,O43614
DB12163,P28223
DB12167,P42345
DB12167,P42336
DB12167,P48736
DB12167,P42338
DB12167,P27986
DB12167,O00329
DB12167,O00459
DB12167,Q8WYR1
DB12167,Q92569
DB12168,Q15761
DB12174,Q13547
DB12174,Q9BY41
DB12174,Q8WUI4
DB12174,O15379
DB12174,Q96DB2
DB12174,Q9UBN7
DB12174,P00533
DB12174,Q9UQL6
DB12174,Q969S8
DB12174,P04626
DB12174,Q9UKV0
DB12174,P56524
DB12174,Q92769
DB12177,P28223
DB12180,P27986
DB12180,P42345
DB12180,P42338
DB12180,P48736
DB12180,P42336
DB12180,O00329
DB12180,O00459
DB12180,Q92569
DB12180,Q8WYR1
DB12181,P11597
DB12183,P00533
DB12183,P21860
DB12183,P04626
DB12184,P08908
DB12185,P11387
DB12186,Q96EB6
DB12191,Q07820
DB12191,Q16548
DB12191,Q92843
DB12191,P10415
DB12191,Q9HD36
DB12191,Q07817
DB12196,P35372
DB12198,P04150
DB12199,P30556
DB12200,P08581
DB12201,Q9Y5N1
DB12203,P29274
DB12204,P24557
DB12204,P21731
DB12206,P11766
DB12209,P02585
DB12209,P48788
DB12209,P45378
DB12210,P34903
DB12210,P47869
DB12212,P08588
DB12218,P31751
DB12218,Q9Y243
DB12218,P31749
DB12220,P48067
DB12221,P08235
DB12228,Q16602
DB12229,P50406
DB12230,P35368
DB12230,P25100
DB12230,P35348
DB12233,O43734
DB12233,P14174
DB12233,P35354
DB12235,P03372
DB12235,Q92731
DB12236,P31639
DB12237,P35228
DB12239,P43235
DB12241,P36507
DB12241,Q02750
DB12242,O14757
DB12248,P07550
DB12253,P03372
DB12254,P07437
DB12254,Q13885
DB12254,Q9BVA1
DB12254,Q13509
DB12254,Q9BUF5
DB12254,A6NNZ2
DB12254,P68371
DB12254,P04350
DB12254,Q9H4B7
DB12254,Q3ZCM7
DB12255,Q9GZT9
DB12255,Q9H6Z9
DB12255,Q96KS0
DB12260,Q05586
DB12260,Q13224
DB12263,Q96BI3
DB12263,P49810
DB12263,Q92542
DB12263,P49768
DB12263,Q9NZ42
DB12263,Q8WW43
DB12267,P00533
DB12267,Q9UM73
DB12268,P27487
DB12270,Q15759
DB12270,Q16539
DB12272,Q9Y5Y4
DB12272,Q13258
DB12273,P21728
DB12275,P10275
DB12275,P05093
DB12280,P04150
DB12282,Q14289
DB12282,Q05397
DB12284,P35557
DB12285,P56817
DB12287,P20309
DB12287,P11229
DB12287,P08172
DB12288,P48039
DB12288,P49286
DB12289,P00742
DB12291,Q9BY41
DB12291,Q96DB2
DB12291,O15379
DB12291,Q969S8
DB12291,P56524
DB12291,Q9UQL6
DB12291,Q92769
DB12291,Q9UBN7
DB12291,Q8WUI4
DB12291,Q9UKV0
DB12291,Q13547
DB12292,P30559
DB12295,P29274
DB12299,Q9Y5N1
DB12302,P04626
DB12303,Q9NR97
DB12305,P23975
DB12305,Q01959
DB12305,P31645
DB12307,P17948
DB12307,P35916
DB12307,P10721
DB12307,P16234
DB12307,P35968
DB12307,P09619
DB12307,P08581
DB12307,P36888
DB12307,Q02763
DB12318,P04626
DB12318,P00533
DB12318,Q15303
DB12319,Q96S37
DB12323,P11274
DB12323,P00519
DB12325,Q00987
DB12325,P04637
DB12332,Q9UGN5
DB12332,P09874
DB12332,Q9Y6F1
DB12340,Q07817
DB12340,P10415
DB12340,Q92843
DB12341,P41145
DB12345,Q8TDV5
DB12353,P00491
DB12355,P32239
DB12359,P07900
DB12359,P08238
DB12360,Q9Y5N1
DB12361,P08908
DB12364,P00742
DB12365,Q14957
DB12365,Q05586
DB12365,Q12879
DB12365,Q13224
DB12365,Q8TCU5
DB12365,O15399
DB12365,O60391
DB12367,P42262
DB12367,P42261
DB12367,Q13002
DB12367,Q16099
DB12367,Q16478
DB12367,P39086
DB12367,P48058
DB12367,P42263
DB12367,Q13003
DB12369,Q15139
DB12369,Q05513
DB12369,P05771
DB12369,Q05655
DB12369,Q04759
DB12369,Q02156
DB12369,P05129
DB12369,P24723
DB12369,P41743
DB12369,O94806
DB12369,P17252
DB12371,P21453
DB12375,P27815
DB12375,Q08499
DB12375,Q08493
DB12375,Q07343
DB12376,Q9UBN7
DB12378,P35354
DB12381,P08581
DB12384,P11387
DB12387,P42345
DB12388,P41180
DB12389,P09172
DB12390,Q03181
DB12391,Q6PEY2
DB12391,P68371
DB12391,Q9H4B7
DB12391,Q3ZCM7
