From	To
Q8N461	hsa:146330
Q8N475	hsa:56884
Q8N4G2	hsa:80117
Q8N4H5	hsa:401505
Q8N4P2	hsa:150737
Q8N4Q0	hsa:284273
Q8N4T4	hsa:84904
Q8N4U5	hsa:255394
Q8N4W9	hsa:388558
Q8N5C7	hsa:56986
Q8N5I3	hsa:283518
Q8N5L8	hsa:138716
Q8N5M4	hsa:283237
Q8N5N7	hsa:54534
Q8N5R6	hsa:80125
Q8N5S1	hsa:284427
Q8N628	hsa:81472
Q8N690	hsa:245932
Q8N699	hsa:80177
Q8N6D5	hsa:147463
Q8N6S5	hsa:151188
Q8N6T0	hsa:79703
Q8N6Y1	hsa:64881
Q8N729	hsa:283869
Q8N7A1	hsa:122773
Q8N7B1	hsa:150280
Q8N7B9	hsa:146779
Q8N7K0	hsa:163059
Q8N7M2	hsa:284349
Q8N7P3	hsa:53842
Q8N7X0	hsa:79747
Q8N801	hsa:285051
Q8N806	hsa:55148
Q8N819	hsa:147699
Q8N823	hsa:81856
Q8N831	hsa:388951
Q8N859	hsa:349075
Q8N883	hsa:80110
Q8N8A2	hsa:91526
Q8N8A6	hsa:317781
Q8N8E3	hsa:201134
Q8N8F6	hsa:285525
Q8N8G2	hsa:245806
Q8N8J6	hsa:284370
Q8N8K9	hsa:158405
Q8N8L2	hsa:126069
Q8N8Q9	hsa:81614
Q8N8R5	hsa:205327
Q8N8Y5	hsa:286128
Q8N8Z8	hsa:126068
Q8N907	hsa:199699
Q8N954	hsa:253635
Q8N988	hsa:79230
Q8N9H8	hsa:54932
Q8N9L1	hsa:84107
Q8N9S9	hsa:169166
Q8N9V2	hsa:339976
Q8N9W4	hsa:283685
Q8N9Z0	hsa:162963
Q8NA19	hsa:91133
Q8NAA4	hsa:89849
Q8NAF0	hsa:163033
Q8NAT2	hsa:163589
Q8NBA8	hsa:285605
Q8NBF6	hsa:23080
Q8NBH2	hsa:339855
Q8NBM8	hsa:78991
Q8NBR0	hsa:90313
Q8NBV4	hsa:84814
Q8NBX0	hsa:51097
Q8NC96	hsa:25977
Q8NCA9	hsa:147808
Q8NCF0	hsa:283971
Q8NCK3	hsa:220992
Q8NCN2	hsa:403341
Q8NCQ7	hsa:147011
Q8NCR3	hsa:160140
Q8NCT3	hsa:23366
Q8NCV1	hsa:161931
Q8NCY6	hsa:84437
Q8ND23	hsa:90668
Q8ND71	hsa:155038
Q8ND82	hsa:55609
Q8NDA2	hsa:256158
Q8NDB6	hsa:29057
Q8NDB6	hsa:727866
Q8NDH2	hsa:643677
Q8NDV2	hsa:2849
Q8NDX6	hsa:283337
Q8NDX9	hsa:58496
Q8NE28	hsa:169436
Q8NE62	hsa:55349
Q8NEB7	hsa:84519
Q8NEF3	hsa:153733
Q8NEF9	hsa:153443
Q8NEG0	hsa:196472
Q8NEN0	hsa:84071
Q8NEP9	hsa:148254
Q8NET1	hsa:245911
Q8NEW7	hsa:259236
Q8NEX9	hsa:121214
Q8NF86	hsa:260429
Q8NFI3	hsa:64772
Q8NFJ8	hsa:27319
Q8NFK1	hsa:349149
Q8NFN8	hsa:165829
Q8NFU0	hsa:266675
Q8NG48	hsa:55180
Q8NG68	hsa:150465
Q8NGA0	hsa:125962
Q8NGC8	hsa:390441
Q8NGD0	hsa:441670
Q8NGE3	hsa:121130
Q8NGG2	hsa:219464
Q8NGH7	hsa:338751
Q8NGI2	hsa:390072
Q8NGI8	hsa:390195
Q8NGK2	hsa:143496
Q8NGM9	hsa:338662
Q8NGN3	hsa:390264
Q8NGQ1	hsa:283189
Q8NGR2	hsa:392390
Q8NGR6	hsa:347169
Q8NGS2	hsa:26740
Q8NGS8	hsa:138799
Q8NGT0	hsa:286362
Q8NGV6	hsa:79295
Q8NGW1	hsa:150681
Q8NGW6	hsa:128371
Q8NGX3	hsa:128360
Q8NGY0	hsa:128367
Q8NGY3	hsa:391114
Q8NH10	hsa:219417
Q8NH19	hsa:282770
Q8NH43	hsa:122742
Q8NH48	hsa:441608
Q8NH59	hsa:390061
Q8NH69	hsa:390148
Q8NH85	hsa:219479
Q8NH87	hsa:390174
Q8NH92	hsa:219959
Q8NH94	hsa:26737
Q8NHC8	hsa:254879
Q8NHK3	hsa:553128
Q8NHP7	hsa:161829
Q8NHQ8	hsa:11228
Q8NHR7	hsa:145645
Q8NHU2	hsa:26074
Q8NHY6	hsa:140612
Q8NI29	hsa:126433
Q8NI32	hsa:130576
Q8NI99	hsa:83854
Q8TAA3	hsa:143471
Q8TAA5	hsa:134266
Q8TAE6	hsa:81706
Q8TAF7	hsa:92283
Q8TAG6	hsa:254778
Q8TAK5	hsa:126626
Q8TAL6	hsa:387758
Q8TAQ5	hsa:147923
Q8TAQ9	hsa:256979
Q8TAV4	hsa:161003
Q8TB03	hsa:159013
Q8TB52	hsa:84085
Q8TB96	hsa:81533
Q8TBB5	hsa:54758
Q8TBF4	hsa:85437
Q8TBH0	hsa:27106
Q8TBP0	hsa:125058
Q8TBQ9	hsa:153339
Q8TBZ0	hsa:256309
Q8TBZ5	hsa:91392
Q8TC21	hsa:169270
Q8TC56	hsa:153745
Q8TC76	hsa:90362
Q8TCB6	hsa:143503
Q8TCC3	hsa:51263
Q8TCD1	hsa:497661
Q8TCD6	hsa:493911
Q8TCV5	hsa:149708
Q8TCW7	hsa:131368
Q8TCW9	hsa:10887
Q8TD20	hsa:154091
Q8TD94	hsa:136259
Q8TDE3	hsa:122665
Q8TDM0	hsa:55653
Q8TDM5	hsa:171169
Q8TDN6	hsa:55299
Q8TDV2	hsa:344561
Q8TDV5	hsa:139760
Q8TDW4	hsa:54879
Q8TDY8	hsa:57722
Q8TE69	hsa:91966
Q8TET4	hsa:2595
Q8TF05	hsa:9989
Q8TF21	hsa:170961
Q8TF39	hsa:158399
Q8TF45	hsa:147686
Q8TF64	hsa:126326
Q8TF68	hsa:171017
Q8WUA2	hsa:85313
Q8WUH1	hsa:91612
Q8WUJ1	hsa:124936
Q8WUN7	hsa:92181
Q8WUT4	hsa:164312
Q8WUX2	hsa:494143
Q8WUZ0	hsa:9274
Q8WV07	hsa:220064
Q8WV48	hsa:203260
Q8WV60	hsa:79810
Q8WVE0	hsa:221143
Q8WVH0	hsa:594855
Q8WVI0	hsa:440957
Q8WVL7	hsa:54851
Q8WVZ7	hsa:168433
Q8WW14	hsa:143379
Q8WW27	hsa:403314
Q8WWG1	hsa:145957
Q8WWW8	hsa:139716
Q8WWY7	hsa:128488
Q8WX77	hsa:347252
Q8WXA2	hsa:160065
Q8WXB4	hsa:80095
Q8WXD9	hsa:57524
Q8WXH4	hsa:140456
Q8WXH6	hsa:142684
Q8WXQ8	hsa:93979
Q8WY22	hsa:140707
Q8WYN3	hsa:80034
Q8WYQ4	hsa:150248
Q8WYQ9	hsa:23174
Q8WZ60	hsa:89857
Q8WZ64	hsa:116984
Q8WZ79	hsa:58511
Q8WZ84	hsa:283159
Q8WZ94	hsa:120066
Q92478	hsa:9976
Q92561	hsa:9796
Q92610	hsa:9640
Q92664	hsa:2971
Q92686	hsa:4900
Q92747	hsa:10552
Q92806	hsa:3765
Q92828	hsa:7464
Q92914	hsa:2256
Q93073	hsa:9728
Q969I3	hsa:92292
Q969M1	hsa:84134
Q969M2	hsa:84694
Q969N4	hsa:83551
Q969Q0	hsa:6166
Q969Q4	hsa:115761
Q969T3	hsa:90203
Q969V1	hsa:84539
Q969W8	hsa:84924
Q96A00	hsa:94274
Q96A04	hsa:128229
Q96A05	hsa:90423
Q96A23	hsa:131034
Q96A28	hsa:89886
Q96A35	hsa:79590
Q96A46	hsa:81894
Q96A47	hsa:64843
Q96A73	hsa:57179
Q96A84	hsa:129080
Q96A99	hsa:390667
Q96AC6	hsa:90990
Q96AM1	hsa:116535
Q96B77	hsa:25880
Q96BH3	hsa:64100
Q96BN6	hsa:317662
Q96BQ3	hsa:129868
Q96BU1	hsa:64766
Q96BV0	hsa:285971
Q96C19	hsa:79180
Q96C28	hsa:286075
Q96CM4	hsa:115861
Q96CW6	hsa:84138
Q96CX2	hsa:115207
Q96CX3	hsa:115560
Q96DC8	hsa:79746
Q96DD7	hsa:149345
Q96DN6	hsa:114785
Q96DT0	hsa:85329
Q96DX4	hsa:89970
Q96DY2	hsa:115811
Q96DY7	hsa:27085
Q96EF9	hsa:100533106
Q96EH8	hsa:93082
Q96EK7	hsa:84498
Q96EN9	hsa:55049
Q96EY9	hsa:113179
Q96FC7	hsa:84457
Q96FH0	hsa:729991
Q96FN5	hsa:113220
Q96FN9	hsa:112487
Q96FV2	hsa:90507
Q96GC5	hsa:51642
Q96GE9	hsa:90871
Q96GX2	hsa:552889
Q96GX8	hsa:404550
Q96GY0	hsa:51101
Q96H78	hsa:9673
Q96HE9	hsa:55771
Q96HJ9	hsa:100996928
Q96HJ9	hsa:154791
Q96HL8	hsa:26751
Q96HQ0	hsa:79744
Q96HQ2	hsa:91368
Q96HU8	hsa:54769
Q96I36	hsa:84987
Q96I82	hsa:81621
Q96IG2	hsa:84961
Q96IK0	hsa:84336
Q96IQ7	hsa:23584
Q96J86	hsa:116159
Q96J88	hsa:94240
Q96JA4	hsa:84689
Q96JC4	hsa:90827
Q96JK4	hsa:84439
Q96JN8	hsa:84461
Q96JP2	hsa:80022
Q96JQ2	hsa:79789
Q96JT2	hsa:85414
Q96K49	hsa:84910
Q96K62	hsa:84878
Q96KC2	hsa:221079
Q96KE9	hsa:90135
Q96KJ9	hsa:84701
Q96KN1	hsa:157638
Q96KR1	hsa:51663
Q96KS9	hsa:83648
Q96KX0	hsa:131375
Q96KX2	hsa:93661
Q96L15	hsa:116969
Q96L33	hsa:171177
Q96L94	hsa:79856
Q96LA9	hsa:117196
Q96LB4	hsa:127124
Q96LD1	hsa:137868
Q96LL3	hsa:146378
Q96LR9	hsa:81575
Q96LW9	hsa:64288
Q96LY2	hsa:91409
Q96M27	hsa:133619
Q96M69	hsa:136332
Q96M83	hsa:79741
Q96M89	hsa:165055
Q96MA1	hsa:63948
Q96MB7	hsa:283254
Q96ME1	hsa:80028
Q96MI6	hsa:132160
Q96MM6	hsa:116835
Q96MT1	hsa:153830
Q96MX6	hsa:116143
Q96N06	hsa:124045
Q96N23	hsa:144535
Q96N28	hsa:10650
Q96N38	hsa:148206
Q96ND0	hsa:125228
Q96NL0	hsa:154661
Q96NL1	hsa:157753
Q96NL3	hsa:148103
Q96NU0	hsa:728577
Q96NX9	hsa:117154
Q96P50	hsa:116983
Q96P68	hsa:27199
Q96P69	hsa:27201
Q96PB8	hsa:116135
Q96PE2	hsa:9828
Q96PE5	hsa:93377
Q96PE6	hsa:114026
Q96PL1	hsa:117156
Q96PL2	hsa:6975
Q96PQ7	hsa:51088
Q96PU9	hsa:113746
Q96PX9	hsa:153478
Q96QR1	hsa:92304
Q96QS1	hsa:10077
Q96QU6	hsa:84680
Q96QZ0	hsa:116337
Q96R48	hsa:393046
Q96RA2	hsa:162998
Q96RI9	hsa:134860
Q96RJ0	hsa:134864
Q96RK1	hsa:163732
Q96RP8	hsa:3743
Q96RV3	hsa:22990
Q96S79	hsa:91608
Q96S90	hsa:388695
Q96S96	hsa:157310
Q96SE0	hsa:84696
Q96SE7	hsa:84671
Q96SJ8	hsa:90139
Q96SK3	hsa:84775
Q96SL8	hsa:84922
Q96SM3	hsa:56265
Q96SN7	hsa:80228
Q96SR6	hsa:84911
Q96SY0	hsa:81556
Q96T92	hsa:84684
Q99218	hsa:266
Q99442	hsa:7095
Q99445	hsa:2765
Q99525	hsa:8369
Q99614	hsa:7265
Q99618	hsa:83461
Q99666	hsa:729540
Q99666	hsa:84220
Q99678	hsa:2843
Q99727	hsa:7079
Q99742	hsa:4861
Q99805	hsa:9375
Q99811	hsa:51450
Q99819	hsa:398
Q99865	hsa:54466
Q99954	hsa:26952
Q9BPW4	hsa:80832
Q9BPX5	hsa:81873
Q9BPY3	hsa:79607
Q9BQ08	hsa:84666
Q9BQC6	hsa:78988
Q9BQI7	hsa:84249
Q9BQI9	hsa:83714
Q9BQQ7	hsa:83597
Q9BQR3	hsa:83886
Q9BQS6	hsa:94086
Q9BQY9	hsa:55861
Q9BR61	hsa:84320
Q9BR84	hsa:84527
Q9BRP4	hsa:80227
Q9BRQ4	hsa:85016
Q9BRQ5	hsa:93129
Q9BRR8	hsa:55094
Q9BRT6	hsa:84298
Q9BRU2	hsa:56849
Q9BRY0	hsa:29985
Q9BS18	hsa:25847
Q9BS31	hsa:65251
Q9BSF4	hsa:90580
Q9BSF8	hsa:84280
Q9BSG0	hsa:84279
Q9BSG5	hsa:83546
Q9BSH3	hsa:84276
Q9BSH5	hsa:81932
Q9BSJ5	hsa:55028
Q9BSK1	hsa:84765
Q9BSN7	hsa:79652
Q9BT76	hsa:105375355
Q9BTM1	hsa:55766
Q9BTT6	hsa:55227
Q9BTV6	hsa:92715
Q9BU23	hsa:91289
Q9BU70	hsa:51531
Q9BUG6	hsa:79149
Q9BUK0	hsa:79145
Q9BUN1	hsa:54964
Q9BUT9	hsa:84331
Q9BV19	hsa:79078
Q9BV99	hsa:65999
Q9BVC5	hsa:79074
Q9BW30	hsa:51673
Q9BW72	hsa:192286
Q9BWW8	hsa:80830
Q9BX82	hsa:57573
Q9BX93	hsa:84647
Q9BXA9	hsa:27164
Q9BXG8	hsa:84654
Q9BXK1	hsa:83855
Q9BXL5	hsa:55363
Q9BXT2	hsa:59285
Q9BY21	hsa:53836
Q9BYC2	hsa:64064
Q9BYC8	hsa:64983
Q9BYC9	hsa:55052
Q9BYD1	hsa:28998
Q9BYD2	hsa:65005
Q9BYD3	hsa:51073
Q9BYN8	hsa:64949
Q9BYQ8	hsa:100132386
Q9BYQ9	hsa:728224
Q9BZ76	hsa:79937
Q9BZD7	hsa:79057
Q9BZE1	hsa:51253
Q9BZI1	hsa:153572
Q9BZJ4	hsa:51629
Q9BZJ6	hsa:81491
Q9C009	hsa:94234
Q9C010	hsa:5570
Q9C075	hsa:25984
Q9C099	hsa:85444
Q9C0B6	hsa:57795
Q9C0D7	hsa:85463
Q9C0H5	hsa:80728
Q9GZK4	hsa:26716
Q9GZK6	hsa:442185
Q9GZM6	hsa:283160
Q9GZN6	hsa:28968
Q9GZP4	hsa:57095
Q9GZP7	hsa:57191
Q9GZQ3	hsa:28991
Q9GZR7	hsa:57062
Q9GZT6	hsa:60492
Q9GZY4	hsa:55744
Q9GZZ0	hsa:3231
Q9H009	hsa:342538
Q9H019	hsa:56181
Q9H061	hsa:84233
Q9H091	hsa:84225
Q9H094	hsa:84224
Q9H0C3	hsa:84216
Q9H0I3	hsa:29070
Q9H0I9	hsa:84076
Q9H0U9	hsa:7259
Q9H0V1	hsa:64418
Q9H0X4	hsa:83986
Q9H158	hsa:56135
Q9H175	hsa:81566
Q9H1A3	hsa:51108
Q9H1C0	hsa:57121
Q9H1E5	hsa:56255
Q9H1U4	hsa:1955
Q9H1Z8	hsa:84417
Q9H1Z9	hsa:83882
Q9H205	hsa:144125
Q9H207	hsa:144124
Q9H208	hsa:341276
Q9H209	hsa:283297
Q9H210	hsa:120776
Q9H213	hsa:28986
Q9H2A3	hsa:63973
Q9H2T7	hsa:64901
Q9H2W6	hsa:26589
Q9H2X8	hsa:83982
Q9H2Y9	hsa:81796
Q9H330	hsa:23731
Q9H336	hsa:83690
Q9H339	hsa:282763
Q9H340	hsa:390058
Q9H341	hsa:390059
Q9H347	hsa:50613
Q9H3C7	hsa:79893
Q9H3E2	hsa:83891
Q9H3G5	hsa:54504
Q9H3M9	hsa:92552
Q9H3S5	hsa:93183
Q9H426	hsa:140730
Q9H446	hsa:51389
Q9H4A4	hsa:6051
Q9H4B8	hsa:64180
Q9H4G1	hsa:128821
Q9H4I8	hsa:253190
Q9H501	hsa:51575
Q9H511	hsa:401265
Q9H5L6	hsa:79725
Q9H609	hsa:79177
Q9H665	hsa:79713
Q9H6A9	hsa:399909
Q9H6D8	hsa:64838
Q9H6F2	hsa:79041
Q9H6F5	hsa:79080
Q9H6K4	hsa:80207
Q9H6V9	hsa:60526
Q9H6X4	hsa:80194
Q9H756	hsa:64922
Q9H7C9	hsa:28971
Q9H7R0	hsa:79973
Q9H7T0	hsa:79820
Q9H7U1	hsa:54462
Q9H7X7	hsa:64792
Q9H898	hsa:79698
Q9H8H0	hsa:25926
Q9H8J5	hsa:54682
Q9H8S5	hsa:79935
Q9H8Y1	hsa:55237
Q9H920	hsa:55298
Q9H967	hsa:79968
Q9H9H5	hsa:79929
Q9H9Y2	hsa:80135
Q9HA92	hsa:55316
Q9HAT1	hsa:79748
Q9HAY2	hsa:64110
Q9HB09	hsa:83596
Q9HB40	hsa:59342
Q9HBJ7	hsa:57663
Q9HBL6	hsa:57408
Q9HBR0	hsa:124565
Q9HBU9	hsa:64091
Q9HBV1	hsa:64208
Q9HC38	hsa:51031
Q9HC56	hsa:5101
Q9HCC6	hsa:57801
Q9HCG1	hsa:90338
Q9HCI6	hsa:57691
Q9HCL0	hsa:54510
Q9HCN2	hsa:63970
Q9HCN8	hsa:23753
Q9HCT0	hsa:27006
Q9HD33	hsa:57129
Q9HD64	hsa:653067
Q9HD64	hsa:653220
Q9NNX1	hsa:7286
Q9NP08	hsa:3166
Q9NP92	hsa:10884
Q9NPA3	hsa:58526
Q9NPB8	hsa:56261
Q9NPH6	hsa:29989
Q9NQ03	hsa:85508
Q9NQ60	hsa:54586
Q9NQE7	hsa:10279
Q9NQN1	hsa:56656
Q9NQS1	hsa:57099
Q9NQT6	hsa:29999
Q9NQZ5	hsa:56910
Q9NR64	hsa:57626
Q9NR77	hsa:5827
Q9NRG7	hsa:56948
Q9NRH1	hsa:57002
Q9NRJ5	hsa:56903
Q9NRM2	hsa:11179
Q9NRN5	hsa:56944
Q9NRR1	hsa:54360
Q9NRU3	hsa:26507
Q9NRV9	hsa:50865
Q9NRX2	hsa:63875
Q9NRY5	hsa:10827
Q9NS25	hsa:728695
Q9NS26	hsa:30014
Q9NS26	hsa:728712
Q9NS28	hsa:64407
Q9NS66	hsa:54328
Q9NS93	hsa:51768
Q9NS98	hsa:56920
Q9NSI2	hsa:85395
Q9NSI5	hsa:150084
Q9NSY0	hsa:340371
Q9NTI7	hsa:55924
Q9NTU4	hsa:25858
Q9NTU7	hsa:140689
Q9NTX5	hsa:55862
Q9NTZ6	hsa:10137
Q9NU02	hsa:63926
Q9NUA8	hsa:9923
Q9NUG6	hsa:81572
Q9NUP1	hsa:55330
Q9NUP7	hsa:54482
Q9NUQ6	hsa:26010
Q9NUQ8	hsa:55324
Q9NUZ1	hsa:55289
Q9NV66	hsa:55253
Q9NV72	hsa:55762
Q9NVE5	hsa:55230
Q9NVG8	hsa:54662
Q9NVK5	hsa:26127
Q9NVQ4	hsa:55179
Q9NVR2	hsa:55174
Q9NVR7	hsa:55171
Q9NVS2	hsa:55168
Q9NVX7	hsa:55709
Q9NVZ3	hsa:55707
Q9NW68	hsa:55108
Q9NWA0	hsa:55090
Q9NWB6	hsa:55082
Q9NWC5	hsa:55076
Q9NWH7	hsa:54558
Q9NWV4	hsa:54987
Q9NWW0	hsa:54985
Q9NX08	hsa:54951
Q9NX20	hsa:54948
Q9NX38	hsa:54942
Q9NX45	hsa:100526761
Q9NX45	hsa:54937
Q9NXF7	hsa:54876
Q9NXH3	hsa:54866
Q9NXK6	hsa:54852
Q9NXK8	hsa:54850
Q9NXL2	hsa:54848
Q9NXL6	hsa:54847
Q9NXZ2	hsa:55510
Q9NY35	hsa:56650
Q9NY37	hsa:51802
Q9NY43	hsa:343472
Q9NY57	hsa:55351
Q9NYF5	hsa:51306
Q9NYL4	hsa:51303
Q9NYL9	hsa:29766
Q9NYM9	hsa:51272
Q9NYN1	hsa:51285
Q9NYP8	hsa:56245
Q9NYV8	hsa:50840
Q9NYV9	hsa:50838
Q9NYW2	hsa:50836
Q9NYW3	hsa:50837
Q9NYW6	hsa:50831
Q9NYW7	hsa:50834
Q9NZ32	hsa:55860
Q9NZH5	hsa:10744
Q9NZL6	hsa:23179
Q9NZQ0	hsa:51277
Q9NZQ9	hsa:29765
Q9NZT2	hsa:11054
Q9NZW5	hsa:51678
Q9P015	hsa:29088
Q9P031	hsa:29080
Q9P0J6	hsa:64979
Q9P0M4	hsa:27189
Q9P0M9	hsa:51264
Q9P0S2	hsa:51241
Q9P104	hsa:55816
Q9P1P5	hsa:9287
Q9P1U0	hsa:30834
Q9P1U1	hsa:57180
Q9P1Y6	hsa:57661
Q9P203	hsa:55727
Q9P206	hsa:57648
Q9P242	hsa:57624
Q9P244	hsa:57622
Q9P260	hsa:57614
Q9P265	hsa:57609
Q9P291	hsa:51309
Q9P299	hsa:51226
Q9P2C4	hsa:57583
Q9P2D8	hsa:57578
Q9P2E7	hsa:57575
Q9P2F8	hsa:57568
Q9P2J8	hsa:57547
Q9P2J9	hsa:57546
Q9P2N5	hsa:54439
Q9P2P1	hsa:57523
Q9P2V4	hsa:26103
Q9P2Z0	hsa:56906
Q9UBG7	hsa:11317
Q9UBL0	hsa:10777
Q9UBU2	hsa:27123
Q9UBU6	hsa:51439
Q9UDV7	hsa:8427
Q9UDX5	hsa:51537
Q9UEE9	hsa:10428
Q9UF02	hsa:27091
Q9UH62	hsa:51566
Q9UHA3	hsa:51187
Q9UHF5	hsa:27190
Q9UHP9	hsa:23676
Q9UHQ4	hsa:55973
Q9UHR6	hsa:741
Q9UHV5	hsa:51195
Q9UHW5	hsa:51184
Q9UIF3	hsa:27285
Q9UII5	hsa:51427
Q9UIM3	hsa:63943
Q9UJ04	hsa:23270
Q9UJ42	hsa:26996
Q9UJ99	hsa:64405
Q9UJG1	hsa:56180
Q9UJK0	hsa:115939
Q9UJU3	hsa:7771
Q9UJV8	hsa:29942
Q9UJW7	hsa:7772
Q9UK08	hsa:94235
Q9UK11	hsa:7766
Q9UK13	hsa:7638
Q9UK85	hsa:27120
Q9UKB3	hsa:56521
Q9UKD2	hsa:51154
Q9UKJ0	hsa:29990
Q9UKJ3	hsa:23131
Q9UKL2	hsa:23538
Q9UKL4	hsa:57369
Q9UKU9	hsa:23452
Q9UKZ1	hsa:55571
Q9UL36	hsa:7776
Q9UL58	hsa:7762
Q9ULB5	hsa:1005
Q9ULE3	hsa:27147
Q9ULE6	hsa:27143
Q9ULJ7	hsa:57182
Q9ULK2	hsa:222255
Q9ULK6	hsa:57484
Q9ULL5	hsa:57479
Q9ULR5	hsa:400961
Q9ULS5	hsa:57458
Q9ULS6	hsa:3788
Q9ULZ0	hsa:102724101
Q9ULZ0	hsa:102724127
Q9ULZ0	hsa:24150
Q9ULZ0	hsa:653550
Q9ULZ0	hsa:729264
Q9ULZ0	hsa:729355
Q9UN30	hsa:6322
Q9UN66	hsa:56128
Q9UN67	hsa:56126
Q9UN70	hsa:5098
Q9UN71	hsa:8641
Q9UN75	hsa:56137
Q9UNK9	hsa:23357
Q9UNL2	hsa:6747
Q9UNN4	hsa:11036
Q9UNX9	hsa:3770
Q9UPC5	hsa:2857
Q9UPU3	hsa:22986
Q9UPX0	hsa:22997
Q9UQ10	hsa:27294
Q9UQ72	hsa:5680
Q9Y2A4	hsa:10224
Q9Y2C2	hsa:10090
Q9Y2D9	hsa:22834
Q9Y2G4	hsa:22881
Q9Y2H8	hsa:22869
Q9Y2L6	hsa:23150
Q9Y2L8	hsa:23660
Q9Y2Q1	hsa:113835
Q9Y2Q9	hsa:28957
Q9Y2R5	hsa:51373
Q9Y2R9	hsa:51081
Q9Y2T4	hsa:5522
Q9Y2T5	hsa:9293
Q9Y2U2	hsa:10089
Q9Y305	hsa:23597
Q9Y330	hsa:221527
Q9Y334	hsa:80737
Q9Y3B6	hsa:51016
Q9Y3C1	hsa:51491
Q9Y3X0	hsa:26093
Q9Y421	hsa:26017
Q9Y4F5	hsa:283638
Q9Y4I5	hsa:9633
Q9Y4K1	hsa:202
Q9Y4P3	hsa:26608
Q9Y543	hsa:54626
Q9Y573	hsa:3652
Q9Y585	hsa:26189
Q9Y597	hsa:51133
Q9Y5E1	hsa:56127
Q9Y5E2	hsa:56129
Q9Y5E4	hsa:26167
Q9Y5E5	hsa:56131
Q9Y5E6	hsa:56132
Q9Y5E7	hsa:56133
Q9Y5E8	hsa:56121
Q9Y5F0	hsa:56123
Q9Y5F3	hsa:29930
Q9Y5F6	hsa:56097
Q9Y5F8	hsa:56099
Q9Y5F9	hsa:56100
Q9Y5G0	hsa:56101
Q9Y5G1	hsa:56102
Q9Y5G2	hsa:56103
Q9Y5G3	hsa:56104
Q9Y5G4	hsa:56107
Q9Y5G5	hsa:9708
Q9Y5G6	hsa:56108
Q9Y5G7	hsa:56109
Q9Y5G8	hsa:56110
Q9Y5G9	hsa:56111
Q9Y5H0	hsa:56112
Q9Y5H1	hsa:56113
Q9Y5H2	hsa:56105
Q9Y5H3	hsa:56106
Q9Y5H4	hsa:56114
Q9Y5H6	hsa:56140
Q9Y5H7	hsa:56143
Q9Y5I0	hsa:56136
Q9Y5I1	hsa:56138
Q9Y5I4	hsa:56134
Q9Y5J9	hsa:26521
Q9Y5M8	hsa:58477
Q9Y5P1	hsa:79345
Q9Y5P3	hsa:10742
Q9Y5Y3	hsa:11250
Q9Y644	hsa:5986
Q9Y661	hsa:9951
Q9Y689	hsa:26225
Q9Y6I8	hsa:11264
Q9Y6Q3	hsa:7539
Q9Y6S9	hsa:83694
Q9Y6V7	hsa:54555
U3KPV4	hsa:127550
W5XKT8	hsa:147650
W6CW81	hsa:107181291
A0A087WVF3	hsa:101060389
A0A087WXM9	hsa:728637
A0A087X179	hsa:102723859
A0A096LP55	hsa:440567
A0A0A6YYL3	hsa:100996331
A0A0B4J2D5	hsa:8209
A0A0U1RQF7	hsa:100131303
A0A1B0GTK4	hsa:200726
A0AUZ9	hsa:151050
A0AVI2	hsa:90342
A0PJE2	hsa:79758
A0PJX4	hsa:152573
A1A4V9	hsa:90835
A1A580	hsa:337963
A1L1A6	hsa:147710
A1L453	hsa:339501
A2AJT9	hsa:256643
A2CJ06	hsa:391475
A2RRH5	hsa:253769
A2RRL7	hsa:155006
A2RTY3	hsa:256957
A2RU48	hsa:440087
A2RU54	hsa:3167
A2RUR9	hsa:9720
A2RUU4	hsa:340204
A2VCK2	hsa:149069
A3KFT3	hsa:127059
A4D0V7	hsa:79974
A4D1E1	hsa:219578
A4D1S0	hsa:346689
A4D1U4	hsa:57189
A4D2G3	hsa:392138
A4D2H0	hsa:441294
A4D2P6	hsa:392862
A4QMS7	hsa:134121
A5PL33	hsa:84626
A5PLK6	hsa:353299
A5PLN7	hsa:25854
A6H8M9	hsa:389118
A6NC42	hsa:340168
A6NC86	hsa:390940
A6NCC3	hsa:728047
A6NCI4	hsa:146177
A6NCK2	hsa:653192
A6NCL1	hsa:647309
A6NCV1	hsa:254783
A6NCW7	hsa:645402
A6NDD5	hsa:646658
A6NDH6	hsa:403274
A6NDI0	hsa:283116
A6NDL8	hsa:403284
A6NDN3	hsa:55889
A6NDS4	hsa:414059
A6NDY0	hsa:390748
A6NE52	hsa:340390
A6NEL2	hsa:345079
A6NER0	hsa:84218
A6NET4	hsa:403277
A6NF34	hsa:195977
A6NF89	hsa:283365
A6NFC5	hsa:283999
A6NFI3	hsa:100131017
A6NFQ7	hsa:503834
A6NFT4	hsa:387885
A6NG13	hsa:152586
A6NGE7	hsa:646625
A6NGJ6	hsa:120146
A6NH21	hsa:619189
A6NH52	hsa:780776
A6NH57	hsa:390790
A6NHA9	hsa:119749
A6NHG9	hsa:403273
A6NHJ4	hsa:344787
A6NHS7	hsa:100287284
A6NI03	hsa:642446
A6NIJ9	hsa:390327
A6NIM6	hsa:729025
A6NIR3	hsa:729092
A6NJG6	hsa:503582
A6NJL1	hsa:342933
A6NJV1	hsa:339778
A6NJW4	hsa:100505591
A6NJZ3	hsa:403282
