GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9BXA7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BXA7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BXA7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005515	protein binding	F
UniProtKB	Q9BXA7	GO:0005524	ATP binding	F
UniProtKB	Q9BYT3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BYT3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BZL6	GO:0004672	protein kinase activity	F
UniProtKB	Q9BZL6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BZL6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BZL6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BZL6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9BZL6	GO:0004697	diacylglycerol-dependent serine/threonine kinase activity	F
UniProtKB	Q9BZL6	GO:0005080	protein kinase C binding	F
UniProtKB	Q9BZL6	GO:0005515	protein binding	F
UniProtKB	Q9BZL6	GO:0005515	protein binding	F
UniProtKB	Q9BZL6	GO:0005515	protein binding	F
UniProtKB	Q9BZL6	GO:0005515	protein binding	F
UniProtKB	Q9BZL6	GO:0106310	protein serine kinase activity	F
UniProtKB	Q9C098	GO:0004672	protein kinase activity	F
UniProtKB	Q9H093	GO:0000287	magnesium ion binding	F
UniProtKB	Q9H093	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H093	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H093	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H093	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H093	GO:0005515	protein binding	F
UniProtKB	Q9H093	GO:0005515	protein binding	F
UniProtKB	Q9H093	GO:0005515	protein binding	F
UniProtKB	Q9H093	GO:0005515	protein binding	F
UniProtKB	Q9H093	GO:0005515	protein binding	F
UniProtKB	Q9H093	GO:0005524	ATP binding	F
UniProtKB	Q9H0K1	GO:0000287	magnesium ion binding	F
UniProtKB	Q9H0K1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H0K1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H0K1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H0K1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H0K1	GO:0005515	protein binding	F
UniProtKB	Q9H0K1	GO:0005515	protein binding	F
UniProtKB	Q9H0K1	GO:0005515	protein binding	F
UniProtKB	Q9H0K1	GO:0005515	protein binding	F
UniProtKB	Q9H0K1	GO:0005515	protein binding	F
UniProtKB	Q9H0K1	GO:0005524	ATP binding	F
UniProtKB	Q9H0K1	GO:0106310	protein serine kinase activity	F
UniProtKB	Q9H1R3	GO:0004683	calmodulin-dependent protein kinase activity	F
UniProtKB	Q9H1R3	GO:0004687	myosin light chain kinase activity	F
UniProtKB	Q9H1R3	GO:0004687	myosin light chain kinase activity	F
UniProtKB	Q9H1R3	GO:0004687	myosin light chain kinase activity	F
UniProtKB	Q9H1R3	GO:0005515	protein binding	F
UniProtKB	Q9H1R3	GO:0005515	protein binding	F
UniProtKB	Q9H1R3	GO:0005515	protein binding	F
UniProtKB	Q9H1R3	GO:0005515	protein binding	F
UniProtKB	Q9H1R3	GO:0005515	protein binding	F
UniProtKB	Q9H1R3	GO:0005515	protein binding	F
UniProtKB	Q9H1R3	GO:0005515	protein binding	F
UniProtKB	Q9H1R3	GO:0005516	calmodulin binding	F
UniProtKB	Q9H1R3	GO:0005516	calmodulin binding	F
UniProtKB	Q9H1R3	GO:0032027	myosin light chain binding	F
UniProtKB	Q9H2G2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2G2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2G2	GO:0005515	protein binding	F
UniProtKB	Q9H2G2	GO:0005515	protein binding	F
UniProtKB	Q9H2G2	GO:0042802	identical protein binding	F
UniProtKB	Q9H2G2	GO:0042803	protein homodimerization activity	F
UniProtKB	Q9H2G2	GO:0042803	protein homodimerization activity	F
UniProtKB	Q9H2G2	GO:0045296	cadherin binding	F
UniProtKB	Q9H2K8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2K8	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2K8	GO:0004860	protein kinase inhibitor activity	F
UniProtKB	Q9H2K8	GO:0005515	protein binding	F
UniProtKB	Q9H2K8	GO:0005515	protein binding	F
UniProtKB	Q9H2K8	GO:0005515	protein binding	F
UniProtKB	Q9H2K8	GO:0016740	transferase activity	F
UniProtKB	Q9H2X6	GO:0003713	transcription coactivator activity	F
UniProtKB	Q9H2X6	GO:0003713	transcription coactivator activity	F
UniProtKB	Q9H2X6	GO:0003714	transcription corepressor activity	F
UniProtKB	Q9H2X6	GO:0003714	transcription corepressor activity	F
UniProtKB	Q9H2X6	GO:0003714	transcription corepressor activity	F
UniProtKB	Q9H2X6	GO:0004672	protein kinase activity	F
UniProtKB	Q9H2X6	GO:0004672	protein kinase activity	F
UniProtKB	Q9H2X6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2X6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2X6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2X6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2X6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2X6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2X6	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H2X6	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0005515	protein binding	F
UniProtKB	Q9H2X6	GO:0046332	SMAD binding	F
UniProtKB	Q9H2X6	GO:0046332	SMAD binding	F
UniProtKB	Q9H2X6	GO:0046332	SMAD binding	F
UniProtKB	Q9H2X6	GO:0046790	virion binding	F
UniProtKB	Q9H2X6	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	F
UniProtKB	Q9H2X6	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	F
UniProtKB	Q9H3Y6	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9H3Y6	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9H3Y6	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9H3Y6	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9H3Y6	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	Q9H3Y6	GO:0005102	signaling receptor binding	F
UniProtKB	Q9H3Y6	GO:0005515	protein binding	F
UniProtKB	Q9H3Y6	GO:0005515	protein binding	F
UniProtKB	Q9H3Y6	GO:0005515	protein binding	F
UniProtKB	Q9H422	GO:0004672	protein kinase activity	F
UniProtKB	Q9H422	GO:0004672	protein kinase activity	F
UniProtKB	Q9H422	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H422	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H422	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H422	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9H4B4	GO:0002039	p53 binding	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9H4B4	GO:0005515	protein binding	F
UniProtKB	Q9HAZ1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HAZ1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HAZ1	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	Q9HAZ1	GO:0005515	protein binding	F
UniProtKB	Q9HAZ1	GO:0005515	protein binding	F
UniProtKB	Q9HAZ1	GO:0005515	protein binding	F
UniProtKB	Q9HAZ1	GO:0005515	protein binding	F
UniProtKB	Q9HAZ1	GO:0005515	protein binding	F
UniProtKB	Q9HAZ1	GO:0005515	protein binding	F
UniProtKB	Q9HAZ1	GO:0005515	protein binding	F
UniProtKB	Q9HBH9	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HBH9	GO:0004683	calmodulin-dependent protein kinase activity	F
UniProtKB	Q9HBH9	GO:0005515	protein binding	F
UniProtKB	Q9HBH9	GO:0005515	protein binding	F
UniProtKB	Q9HBH9	GO:0005515	protein binding	F
UniProtKB	Q9HBH9	GO:0005515	protein binding	F
UniProtKB	Q9HBH9	GO:0005516	calmodulin binding	F
UniProtKB	Q9HBH9	GO:0005524	ATP binding	F
UniProtKB	Q9HBH9	GO:0009931	calcium-dependent protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0000287	magnesium ion binding	F
UniProtKB	Q9HC98	GO:0001222	transcription corepressor binding	F
UniProtKB	Q9HC98	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005515	protein binding	F
UniProtKB	Q9HC98	GO:0005524	ATP binding	F
UniProtKB	Q9HC98	GO:0019894	kinesin binding	F
UniProtKB	Q9HC98	GO:0019901	protein kinase binding	F
UniProtKB	Q9HC98	GO:0031625	ubiquitin protein ligase binding	F
UniProtKB	Q9HC98	GO:0140297	DNA-binding transcription factor binding	F
UniProtKB	Q9HCP0	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HCP0	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9HCP0	GO:0005515	protein binding	F
UniProtKB	Q9HCP0	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0005515	protein binding	F
UniProtKB	Q9NQU5	GO:0045296	cadherin binding	F
UniProtKB	Q9NRH2	GO:0000287	magnesium ion binding	F
UniProtKB	Q9NRH2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRH2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRH2	GO:0005524	ATP binding	F
UniProtKB	Q9NRM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRM7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005515	protein binding	F
UniProtKB	Q9NRM7	GO:0005524	ATP binding	F
UniProtKB	Q9NRP7	GO:0001222	transcription corepressor binding	F
UniProtKB	Q9NRP7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRP7	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NRP7	GO:0005515	protein binding	F
UniProtKB	Q9NRP7	GO:0005515	protein binding	F
UniProtKB	Q9NRP7	GO:0005515	protein binding	F
UniProtKB	Q9NRP7	GO:0005515	protein binding	F
UniProtKB	Q9NRP7	GO:0005515	protein binding	F
UniProtKB	Q9NRP7	GO:0005515	protein binding	F
UniProtKB	Q9NRP7	GO:0005515	protein binding	F
UniProtKB	Q9NRP7	GO:0005524	ATP binding	F
UniProtKB	Q9NSY1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NSY1	GO:0005515	protein binding	F
UniProtKB	Q9NSY1	GO:0019208	phosphatase regulator activity	F
UniProtKB	Q9NSY1	GO:0035612	AP-2 adaptor complex binding	F
UniProtKB	Q9NWZ3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NWZ3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NWZ3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NWZ3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NWZ3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0005515	protein binding	F
UniProtKB	Q9NWZ3	GO:0016301	kinase activity	F
UniProtKB	Q9NWZ3	GO:0019901	protein kinase binding	F
UniProtKB	Q9NY57	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYL2	GO:0000287	magnesium ion binding	F
UniProtKB	Q9NYL2	GO:0003723	RNA binding	F
UniProtKB	Q9NYL2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYL2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYL2	GO:0004706	JUN kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004706	JUN kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004706	JUN kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004706	JUN kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005515	protein binding	F
UniProtKB	Q9NYL2	GO:0005524	ATP binding	F
UniProtKB	Q9NYL2	GO:0030295	protein kinase activator activity	F
UniProtKB	Q9NYL2	GO:0043022	ribosome binding	F
UniProtKB	Q9NYL2	GO:0043022	ribosome binding	F
UniProtKB	Q9NYL2	GO:0070181	small ribosomal subunit rRNA binding	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9NYY3	GO:0005515	protein binding	F
UniProtKB	Q9NYY3	GO:0005515	protein binding	F
UniProtKB	Q9NYY3	GO:0005515	protein binding	F
UniProtKB	Q9NYY3	GO:0005515	protein binding	F
UniProtKB	Q9NYY3	GO:0005515	protein binding	F
UniProtKB	Q9NYY3	GO:0043008	ATP-dependent protein binding	F
UniProtKB	Q9P0L2	GO:0000287	magnesium ion binding	F
UniProtKB	Q9P0L2	GO:0001786	phosphatidylserine binding	F
UniProtKB	Q9P0L2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P0L2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P0L2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P0L2	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P0L2	GO:0005515	protein binding	F
UniProtKB	Q9P0L2	GO:0005515	protein binding	F
UniProtKB	Q9P0L2	GO:0005515	protein binding	F
UniProtKB	Q9P0L2	GO:0005515	protein binding	F
UniProtKB	Q9P0L2	GO:0005515	protein binding	F
UniProtKB	Q9P0L2	GO:0005515	protein binding	F
UniProtKB	Q9P0L2	GO:0005524	ATP binding	F
UniProtKB	Q9P0L2	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	F
UniProtKB	Q9P0L2	GO:0048156	tau protein binding	F
UniProtKB	Q9P0L2	GO:0050321	tau-protein kinase activity	F
UniProtKB	Q9P0L2	GO:0050321	tau-protein kinase activity	F
UniProtKB	Q9P0L2	GO:0050321	tau-protein kinase activity	F
UniProtKB	Q9P0L2	GO:0050321	tau-protein kinase activity	F
UniProtKB	Q9P0L2	GO:0070300	phosphatidic acid binding	F
UniProtKB	Q9P1W9	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P1W9	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P1W9	GO:0005515	protein binding	F
UniProtKB	Q9P1W9	GO:0005515	protein binding	F
UniProtKB	Q9P1W9	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P286	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0000287	magnesium ion binding	F
UniProtKB	Q9P289	GO:0004672	protein kinase activity	F
UniProtKB	Q9P289	GO:0004672	protein kinase activity	F
UniProtKB	Q9P289	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
UniProtKB	Q9P289	GO:0005515	protein binding	F
