CID,CanonicalSMILES
644241,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
644355,CN(C)CC(=O)OC1=CC2=C(C=C1)NC(=C2)C(=O)C3=CC4=CC=CC=C4N3
644846,C1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C3=CC=CS3
647501,CCN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=CC=C3)C
651615,CCOC(=O)C1=CC2=C(N=C3C=CC=CN3C2=O)N(C1=N)CC4=CC=CC=C4
652633,COC1=CC2=C(C=C1)N=CN2C3=CC=CC=C3
656665,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43
659436,CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)C4=CC=CC=C4
661085,CC(=CCC(C)(C)CNC(=O)NC1CCCCC1)C
662345,CCC(=O)NC(=NC1=NC2=CC=CC=C2S1)NC(=O)CC
662931,COC1=C(C=C(C=C1)C2=NN3C(=NN=C3S2)C4=CC=CC=N4)OC
663428,CCCNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N
663693,C1=CC=C2C(=C1)C=CC=C2C3=NN=C(O3)SCC#CCOC(=O)C4=CC=CS4
663844,C1=CC=C2C(=C1)C3=C4C(=NO3)C=CC(=C4C2=O)NCCCN5C=CN=C5
665639,C1CCC(CC1)C2=NN3C(=NN=C3S2)C4=NNC5=C4CCC5
680935,C1=CC=C(C=C1)NC(=O)C2=CC=NN2
688561,CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C
689043,C1=CC(=C(C=C1C=CC(=O)O)O)O
690158,C1=CC=C(C=C1)C=CC(=O)NC2=CC=CC=C2
690836,CC1=CC=C(C=C1)C=NC2=CC=C(C=C2)S(=O)(=O)N
699222,CN(C)C1=C2C3=C(C(=O)N(C=N3)C4=CC=CC=C4)SC2=NC=C1
700133,C1=CC=C(C=C1)C(=O)N2C=CC(=N2)[N+](=O)[O-]
704227,C1CCC(CC1)CC(=O)NC2=NC=NN2
705446,C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)F)C(=O)O
706033,CC(=O)CN1C(=O)C2=CC=CC=C2S1(=O)=O
711717,COC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)O
711769,COC1=CC=C(C=C1)N2CCN(CC2)S(=O)(=O)C3=CC=CS3
712934,C1CN(CC2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)C(=O)O
728528,CC1=CC(=O)OC2=C1C=CC(=C2)OC(=O)C3=CC=CO3
730672,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)Cl)S(=O)(=O)N
738389,C1CN(CCN1)C2=C3C=CC(=CC3=NC=C2)Cl
740560,COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC=C2)OC
780268,C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N
780684,CC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3N2CCN4CCCC4
807313,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=CC(=CC=C3)F)C
818647,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C3=CC=CC=C3
818753,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CC(=O)O
830058,CC1=C(C2=C(O1)C=CC(=C2)OCC(=O)N)C(=O)OC(C)C
846277,CCOC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC(=O)C=C(N2)C
854024,C1=CC2=C(C=C1F)NC=C2CCN
891940,CN(C)C1=C(N=C(O1)C2=CC=CC=C2Cl)C#N
894965,CC(=O)C1=CC(=CC=C1)OCC2=CC=C(C=C2)Br
895200,CC(=O)C1=CC(=CC=C1)OCC2=CC=C(C=C2)Cl
895343,CC(=O)C1=CC(=CC=C1)OCC2=CC=C(C=C2)[N+](=O)[O-]
899247,CC1=NN(C=C1)C(=O)C2=CC(=C(C(=C2)OC)OC)OC
899745,CCCC1=NN(C2=C1NC(=NC2=O)C3=CC=CC=C3OCC)C
910172,C1=CC=C(C=C1)COC2=CC3=C(C=C2)C=CC(=O)O3
970375,CC1=CC=C(C=C1)C(=O)N2C(=NC(=N2)C3=CN=CC=C3)N
1088427,CSC1=NC(=NN1C(=O)C2=CC=CC=C2)C3=CC=CO3
1201120,C1=CC(=CC(=C1)Br)C=C2C(=O)NC(=O)S2
1201165,C1=CC=C(C=C1)OC2=CC=CC(=C2)C=C3C(=O)N(C(=S)S3)CC(=O)O
1201317,COC1=C(C=CC(=C1)C=C2C(=O)N(C(=S)S2)CC(=O)O)OCC3=CC=CC=C3
1201321,C1=CC=C(C=C1)COC2=CC=CC(=C2)C=C3C(=O)N(C(=S)S3)CC(=O)O
1217101,CNC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCC3=CC=CC=C3C2
1219876,COC1=C(C=C(C=C1)C2=NN=C(O2)C3=CC=C(O3)Br)OC
1251509,CCCN1C2=C(C=C(C1=NC(=O)C3=CC=CO3)C(=O)OCC)C(=O)N4C=CC=CC4=N2
1277269,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(=O)NC4=CC=C(C=C4)S(=O)(=O)N
1284324,CC1=NC2=C(C=NN2C3=CC=CC=C3)C(=O)N1C4=CC=C(C=C4)Br
1377410,C1=CC=C(C=C1)COC2=CC=C(C=C2)C=NC3=CC=C(C=C3)S(=O)(=O)N
1379638,CC(C)C1=CC=C(C=C1)C=C2C(=O)NC(=O)S2
1383990,C1=CC=C(C=C1)COC2=CC=C(C=C2)C=C3C(=O)N(C(=S)S3)CC(=O)O
1474853,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)OC4=CC=CC=C4)OC
1483401,C1=CC=C(C=C1)S(=O)(=O)CC(=O)C2=CC=C(C=C2)F
1505151,CNC(=O)CN1C(=O)C2=CC=CC=C2S1(=O)=O
1519955,CC(=O)N1CCC(=N1)C2=CC=C(C=C2)Cl
1548955,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
1755771,CC(=C)CN1C2=C(C=C(C=C2)Br)C(=O)C1=O
1893730,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=CC5=NSN=C5C=C4
1897797,CCCCCCCCCCCCN1C2=CC=CC=C2C(=O)C1=O
1901244,C1=CC=C2C(=C1)C(=O)C(=O)N2CC3=CC(=C(C=C3)Cl)Cl
1957305,C1=CC=C(C(=C1)CNCCCCCCNCC2=CC=CC=C2O)O
1998811,C1=CC=C(C=C1)C(=O)OCC#CCSC2=NN=C(O2)C3=CC=CC4=CC=CC=C43
2089520,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CC3=CC=C(C=C3)C#N
2196398,C1CN(CCN1CC2=CC=CC=C2)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N
2283723,C1=CC=C(C(=C1)CNCCCNCC2=CC=CC=C2O)O
2303947,C1=CC=C(C=C1)C2=C(C(=NC(=N2)C3=CC=CC=C3)N)C#N
2314281,COC(=O)C1=NC(=NN1)NC(=O)C2=CC=CC=C2
2385968,C1=CC=C(C=C1)C(=O)C(=O)C2=CC=C(C=C2)C(=O)O
2427416,CC1=C(C=C(C=C1)C(=O)C(=O)C2=CC=CC=C2)C
2434862,C1CN(CCN1C(=O)COC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4)C(=O)C5=CC=CO5
2712225,C1CN(CC2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)C(=O)N4CCOCC4
2728600,CC1(CC(=O)C2=C(O1)C=C(C=C2)OCC3=CC=C(C=C3)F)C
2731904,C1=CC=C2C(=C1)C(=O)C(=O)N2CNC3=CC=CC=C3Br
2733526,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
2733779,CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O
2733782,CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O
2736067,C1CN(CCN1)C2=CC(=CC(=C2)Cl)Cl
2737276,CC(=O)C1=CC=C(C=C1)OCC2=CC=C(C=C2)F
2755712,CN(C)C1=CC=C(C=C1)CNC2=CC=C(C=C2)S(=O)(=O)N
2761023,C1CNCC=C1C2=CNC3=CC=CC=C32
2765724,CC1=CC=C(N1C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C
2775690,CC1=CC2=C(C=C1)N=C(C=C2N3CCNCC3)C(F)(F)F
2777298,CC1=CC=C(C=C1)C(=O)C(=O)C2=CC=C(C=C2)Cl
2789324,C1=CC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl.Cl
2802462,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
2815883,COC1=CC=C(C=C1)C2=NOC(C2)CN3C(=O)C4=CC=CC=C4S3(=O)=O
2883649,C1C2CC3CC1CC(C2)(C3)NC(=O)NCC4=CC5=C(C=C4)OCO5
2901147,CCC1=CC=C(C=C1)C2=NN(C=C2CSC(=N)N)C3=CC=CC=C3
2952488,C1=CC=C(C(=C1)CN2C(=O)C3=CC=CC=C3S2(=O)=O)[N+](=O)[O-]
2952737,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CC3=CC(=CC=C3)F
2954650,C1CC(=O)N(C1)CCCNC(=O)NC23CC4CC(C2)CC(C4)C3
2981021,CCOC1=C(C=C(C=C1)C2=NOC(=N2)COC)OC
2982630,CCOC(=O)C1CCCN(C1)C(=O)C2=NN3C=C(C=NC3=C2)Br
2997710,CC1=CC(=NO1)NC(=O)COC2=NN=C(C3=CC=CC=C32)C4=CC=CC=C4
2998082,CCC1(C(=O)N(C(=O)N1)CC(=O)NC2=C(C3=C(S2)CCC3)C(=O)N)C
2999160,C1CC2=C(C1)SC3=C2C(=NC=N3)SCC#N
3006531,C1=CC=C(C(=C1)N)SC(=C(C#N)C(=C(N)SC2=CC=CC=C2N)C#N)N
3025986,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3
3035402,CCC(C)C(C(=O)NC(=O)C(C(C)O)NC(CC(C)C)C(=O)C1(CO1)C)NC(=O)C(C(C)CC)N(C)C(=O)C
3035817,CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)OC)O
3038522,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5
3051101,C#CCOC1=CC2=C(C=C1)C=CC(=O)O2
3058754,COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F
3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
3078519,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC
3081361,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC
3083928,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)OC
3163969,COC1=C(C=C(C=C1)C2=NN3C(=NN=C3S2)C4=CC=CS4)OC
3212954,CCCCN1C(=NN=N1)SCC(=O)NC2=CC=C(C=C2)N(C)C
3241275,CCN1C(=C(C=N1)C2=NOC(C2)C(=O)NCC3=CC=CC=C3)C
3243891,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N4C2=NN=N4
3254362,CCC(C)SC1=NC2=C(C(=O)N1C)NC3=CC=CC=C32
3380837,C1=CC=C(C=C1)N2C=C(NC2=S)C3=CC4=CC=CC=C4OC3=O
3391493,CC(=O)N1C(CC(=N1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)Cl
3530525,C1=CC=C(C=C1)C(CCNC(=O)C2=CN=CC=C2)C3=CC=CC=C3
3644637,CC1=CC2=C(C=C1Cl)N(CC2)C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C
3657160,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CC3=CC(=CC=C3)[N+](=O)[O-]
3703019,CCCC(C)NS(=O)(=O)C1=CC=C(C=C1)C
3772674,CCCCCCCCCCCCCCCCN1C2=CC=CC=C2C(=O)C1=O
3821945,C1=CC=C2C(=C1)C(=O)C(=O)N2CC3=CC=C(C=C3)CC4=CC=C(C=C4)CN5C6=CC=CC=C6C(=O)C5=O
3922884,CCC(=O)N1C(=NC(=N1)C2=CN=CC=C2)NCC3=CC=C(C=C3)F
3934876,CC(C)C(=O)N1C(=NC(=N1)C2=CN=CC=C2)NCC3=CC=C(C=C3)F
3978169,CCC(=O)N1C(=NC(=N1)C2=CN=CC=C2)NCC3=CC=CS3
4007214,CCCC(=O)N1C(=NC(=N1)C2=CN=CC=C2)NCC3=CC=C(C=C3)OC
4013695,COC1=CC=CC=C1N2CCN(CC2)CCN3C(=O)C4=C(C5=CC=CC=C5N4)NC3=O
4026325,CC(=O)N1CCC(=N1)C2=CC=CC=C2
4139131,CC(=O)N1C(CC(=N1)C2=CC=CC=C2)C3=C(C=C(C=C3)OC)OC
4262171,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Br)C4=NC5=CC=CC=C5N4
4271571,COC1=CC=C(C=C1)C(=O)CS(=O)(=O)C2=CC=CC=C2
4305472,C1=CC=C(C=C1)C(O)P(=O)([O-])[O-]
4352680,C1=CC(=CC=C1CN2C3=C(C=C(C=C3)Br)C(=O)C2=O)Br
4369491,C1=CC=C(C=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O
4369496,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)NC4=NC=CC(=N4)C5=CN=CC=C5
4384851,CC1=C(C=C(C=C1)C(=O)C(=O)C2=CC=CC=C2)[N+](=O)[O-]
4430623,C1CCN(C1)C2=CC=C(C3=CC=CC=C32)[N+](=O)[O-]
4686951,CCC(=O)N1C(=NC(=N1)C2=CN=CC=C2)NCC3=CC=CC=C3
4687521,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
4742795,CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CCO)OCC)C
4763851,C1=CC(=CC(=C1)NC2=CC=C(C=C2)[N+](=O)[O-])C(=O)O
4779843,C#CCNCC(COC1=CC=C(C=C1)C2=CC=CC=C2)O
4920903,CC1=CC=C(C=C1)N(CC2=[NH+]CCN2)C3=CC(=CC=C3)[O-]
5019114,C1CN(CCN1CC(=O)NC2=CC=C(C=C2)S(=O)(=O)N)C3=CC=C(C=C3)Cl
5056270,C1C(OC2=CC=CC=C2O1)C(=O)NC3=NC(=CS3)C4=CC=NC=C4
5220706,C1=CC(=CC=C1S(=O)(=O)NO)I
5257127,C(C(=O)[O-])[NH3+]
5277490,C1=CC(=CC(=C1)[N+](=O)[O-])NC(P(=O)(O)O)P(=O)(O)O
5280373,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O
5280442,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
5280445,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
5280457,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O
5280666,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
5280804,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O
5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
5280953,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
5281148,CCCCCCCC=CC(C#CC#CC(C=C)O)O
5281416,C1=CC(=O)OC2=CC(=C(C=C21)O)O
5281600,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O
5281607,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
5281614,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
5281616,C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
5281666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
5281672,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
5281780,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O
5281855,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O
5281894,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O
5282102,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
5284643,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=C(C=C3)O
5287969,CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O
5288494,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)C=CC(=O)O)C3=CC=CC=C3
5289247,C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3
5289418,CC1=CNC(=C1CCC(=O)O)C=C2C3=CC=CC=C3NC2=O
5293426,C1=CC=C(C=C1)NC(=O)CSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4
5308871,CCOC1=C(C=C(C=C1)C2N(C3=CC=CC=C3C4=C(O2)N=C(N=N4)SC)C(=O)C)OC
5310410,CN1C2=C(C(=NC(=N2)C3=CC=CO3)SCC4=CC=CC=C4)C(=O)N(C1=O)C
5311287,CN(C)C1(CCCC1)CNC(=O)C2=CC(=C(C(=C2)OC)OCC3=CC=CC=C3)OC
5312125,CC(CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
5312149,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCNCC4
5315472,C1=CC(=CC=C1C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O
5326671,CC1CCCCC1OC2=CC=CC(=C3NC4=C(N3)C=C(C(=C4)C(=N)N)F)C2=O
5326696,CC1CCCCC1OC2=CC=CC(=C3NC4=C(N3)C=C(C(=C4)C(=N)N)F)C2=O
5327301,CN(CC1=CC(=C(C=C1)O)C(=O)O)CC2=CC=C(S2)C(=O)NC(CC(=O)O)C(=O)CSCC3=CC=CC=C3Cl
5327304,C1=CC(=C(C=C1S(=O)(=O)NCC2=NC=C(C=C2)C(=O)NC(CC(=O)O)C=O)C(=O)O)O
5327305,C1=CC=C(C(=C1)CSCC(=O)C(CC(=O)O)NC(=O)C2=CN=C(C=C2)CNS(=O)(=O)C3=CC(=C(C=C3)O)C(=O)O)Cl
5327308,C1=CC(=C(C=C1S(=O)(=O)NCC2=CC=C(S2)C(=O)NC(CC(=O)O)C=O)C(=O)O)O
5327309,C1=CC=C(C(=C1)CSCC(=O)C(CC(=O)O)NC(=O)C2=CC=C(S2)CNS(=O)(=O)C3=CC(=C(C=C3)O)C(=O)O)Cl
5327723,C1=CC=C2C(=C1)C3=C4C(=C5C6=CC=CC=C6NC5=C3N2)C(=O)NC4=O
5327823,C1=CC=C(C=C1)NC2=C3C(=NN2)N=CN=C3NC4=CC=CC=C4
5327841,COC1=CC=C(C=C1)C2=C3C(=NN2)N=CN=C3NC4=CC(=CC=C4)Cl
5327902,CCOC(=O)C1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl
5327962,COC(=O)C1=C(C(=CC=C1)O)C(=O)C2=C(C=C(C=C2O)C(=O)OCC(CC3=CC=C(C=C3)O)NS(=O)(=O)C4=CC=CC=C4)O
5328115,CCN(CC)CCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Cl)Cl)NC(=O)NC(C)(C)C
5328127,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)N)C3=CC(=CC(=C3)OC)OC
5328134,CCNC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCCN(CC)CC)C3=C(C=CC=C3Cl)Cl
5328135,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Cl)Cl)NC(=O)NC(C)(C)C
5328149,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCN3CCN(CC3)C)C4=C(C=CC=C4Cl)Cl
5328940,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC
5328997,CNC(=O)NC1=C(C=C2C=NC(=CC2=N1)N)C3=CC(=CC(=C3)OC)OC
5328998,CCNC(=O)NC1=C(C=C2C=NC(=CC2=N1)N)C3=CC(=CC(=C3)OC)OC
5328999,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=CC2=N1)N)C3=CC(=CC(=C3)OC)OC
5329002,COC1=CC(=CC(=C1)C2=C(N=C3C=C(N=CC3=C2)NC(=O)C(F)(F)F)N)OC
5329004,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=CC2=N1)NCCCN3CCOCC3)C4=CC(=CC(=C4)OC)OC
5329009,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC
5329014,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=C(C=C3)Cl)F)OCCOC
5329023,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=C(C=C3)Cl)F)OCC4=CSC=C4
5329024,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=C(C=C3)Cl)F)OCC4=CC=NC=C4
5329032,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=C(C=C3)Br)F)OCCN4C=CN=N4
5329099,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O
5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
5329134,CC1=C2C(=CC=C1)NC(=O)C2=CC3=C(C(=CN3)C)CCC(=O)O
5329135,CC1=CNC(=C1CCC(=O)O)C=C2C3=C(C=CC(=C3)Br)NC2=O
5329143,CC1=C(NC=C1CCC(=O)O)C=C2C3=C(C=C(C=C3)C4=CC(=CC=C4)OC)NC2=O
5329146,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=C(C=CC(=C3)Br)NC2=O
5329147,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=C(C=CC(=C3)C(=O)O)NC2=O
5329150,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=C(C=C(C=C3)C4=CC=CC=C4)NC2=O
5329151,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=C(C=C(C=C3)C4=CC(=CC=C4)OC)NC2=O
5329155,C1CCC2=C(C1)C=C(N2)C=C3C4=C(C=CC(=C4)Br)NC3=O
5329156,C1CCC2=C(C1)C=C(N2)C=C3C4=C(C=CC(=C4)S(=O)(=O)N)NC3=O
5329157,C1CCC2=C(C1)C=C(N2)C=C3C4=C(C=CC(=C4)C(=O)O)NC3=O
5329163,C1CCC2=C(C1)C(=C(N2)C=C3C4=CC=CC=C4NC3=O)CCC(=O)O
5329164,C1CCC2=C(C1)C(=C(N2)C=C3C4=C(C=CC(=C4)Br)NC3=O)CCC(=O)O
5329166,C1CCC2=C(C1)C(=C(N2)C=C3C4=C(C=CC(=C4)C(=O)O)NC3=O)CCC(=O)O
5329168,C1CCC2=C(C1)C(=C(N2)C=C3C4=C(C=C(C=C4)C5=CC=CC=C5)NC3=O)CCC(=O)O
5329170,COC1=CC=CC=C1C2=CC3=C(C=C2)C(=CC4=C(C5=C(N4)CCCC5)CCC(=O)O)C(=O)N3
5329171,COC1=CC=C(C=C1)C2=CC3=C(C=C2)C(=CC4=C(C5=C(N4)CCCC5)CCC(=O)O)C(=O)N3
5329232,CC1=CC(=C(N1)C=C2C3=C(NC2=O)N=CN=C3NC4=CC(=C(C=C4)F)Cl)C
5329235,C1COCCN1CCNC(=O)C2=CC=C(N2)C=C3C4=C(NC3=O)N=CN=C4NC5=CC(=C(C=C5)F)Cl
5329236,CC1=C(NC(=C1)C(=O)NCCN2CCOCC2)C=C3C4=C(NC3=O)N=CN=C4NC5=CC(=C(C=C5)F)Cl
5329252,CC1=C(NC(=C1)C(=O)NCCN2CCOCC2)C=C3C4=C(NC3=O)N=CN=C4NC5=CC6=C(C=C5)N(C=C6)CC7=CC=CC=C7
5330125,CN1CCN(CC1)CCCNC2=CC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)N
5330148,CC(=O)N(CCCOCC1=CC=CC=C1)C2=CC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C
5330156,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=CC2=N1)NCCCCCOCC3=CC=CC=C3)C4=CC(=CC(=C4)OC)OC
5330157,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=CC2=N1)NCCCO)C3=CC(=CC(=C3)OC)OC
5330158,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=CC2=N1)NCCCCO)C3=CC(=CC(=C3)OC)OC
5330159,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=CC2=N1)NCCCCCO)C3=CC(=CC(=C3)OC)OC
5330166,CCNC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCN3CCN(CC3)C)C4=CC(=CC(=C4)OC)OC
5330169,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCO)C3=CC(=CC(=C3)OC)OC
5330189,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=CC4=C3OCO4)Br)OCCCN5CCOCC5
5330194,C1COCCN1CCCOC2=CC3=C(C=C2)C(=NC=N3)NC4=C(C=CC5=C4OCO5)Cl
5330195,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C=CC4=C3OCO4)Cl)OCCCN5CCOCC5
5330196,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=CC5=C4OCO5)Cl)OC
5330198,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=CC4=C3OCO4)Cl)OCC5=CC(=NC=C5)C#N
5330209,CCN1C(=O)C=CC2=CN=C(N=C21)NC3=CC(=CC=C3)OC(C(F)F)(F)F
5330258,C1CC2CC1CC2N3C(=O)C=CC4=CN=C(N=C43)NC5=CC=C(C=C5)N6CCC(CC6)CCCO
